"","unid","cft_score"
"1666",93971,5
"1667",66462,7
"1668",66462,7
"1669",97039,7
"1670",46533,7
"1671",51524,6
"1672",51524,6
"1673",51524,6
"1674",51524,6
"1675",11309,4
"1676",64261,3
"1677",64261,3
"1678",82267,4
"1679",82267,4
"1680",82267,4
"1681",88014,5
"1682",33925,5
"1683",574,3
"1684",100224,5
"1685",26917,6
"1686",26917,6
"1687",26917,6
"1688",26917,6
"1689",45166,7
"1690",45166,7
"1691",17410,9
"1692",17410,9
"1693",17410,9
"1694",17410,9
"1695",17410,9
"1696",47214,6
"1697",90788,8
"1698",90788,8
"1699",85289,6
"1700",85289,6
"1701",85289,6
"1702",367,2
"1703",65996,8
"1704",65996,8
"1705",38283,7
"1706",38283,7
"1707",38283,7
"1708",38283,7
"1709",46865,7
"1710",62089,9
"1711",62089,9
"1712",41890,4
"1713",41890,4
"1714",27784,7
"1715",25368,5
"1716",25368,5
"1717",25368,5
"1718",25368,5
"1719",89495,8
"1720",89495,8
"1721",89495,8
"1722",89495,8
"1723",89495,8
"1724",58964,6
"1725",58964,6
"1726",58964,6
"1727",58242,1
"1728",56589,7
"1729",56589,7
"1730",56589,7
"1731",73777,3
"1732",19638,7
"1733",19638,7
"1734",49014,5
"1735",49014,5
"1736",12955,3
"1737",85582,5
"1738",95409,6
"1739",79756,5
"1740",90902,9
"1741",17079,5
"1742",17079,5
"1743",4648,5
"1744",4648,5
"1745",48851,6
"1746",48851,6
"1747",48851,6
"1748",48851,6
"1749",48851,6
"1750",48851,6
"1751",33565,8
"1752",6343,7
"1753",6343,7
"1754",83866,7
"1755",83866,7
"1756",49112,3
"1757",13112,4
"1758",13112,4
"1759",17352,2
"1760",17352,2
"1761",17352,2
"1762",17352,2
"1763",17352,2
"1764",31500,5
"1765",35759,7
"1766",54707,5
"1767",20734,6
"1768",20734,6
"1769",20734,6
"1770",91289,6
"1771",9327,3
"1772",9327,3
"1773",9327,3
"1774",28867,8
"1775",28867,8
"1776",12394,6
"1777",17783,7
"1778",16652,5
"1779",44084,6
"1780",7468,8
"1781",7468,8
"1782",608,2
"1783",608,2
"1784",608,2
"1785",44498,9
"1786",42551,6
"1787",9499,5
"1788",9499,5
"1789",91438,6
"1790",53360,7
"1791",37533,5
"1792",37533,5
"1793",44333,5
"1794",86501,4
"1795",100790,8
"1796",80317,9
"1797",80317,9
"1798",20016,5
"1799",96885,3
"1800",57022,5
"1801",57022,5
"1802",57022,5
"1803",57022,5
"1804",57022,5
"1805",79081,7
"1806",79081,7
"1807",47833,5
"1808",47833,5
"1809",47833,5
"1810",88222,4
"1811",88222,4
"1812",88222,4
"1813",73107,7
"1814",45329,8
"1815",74937,3
"1816",72900,3
"1817",49344,7
"1818",49344,7
"1819",30736,6
"1820",67340,6
"1821",67340,6
"1822",52379,5
"1823",52379,5
"1824",8562,7
"1825",8562,7
"1826",8562,7
"1827",8562,7
"1828",8562,7
"1829",8562,7
"1830",33239,6
"1831",39329,7
"1832",39329,7
"1833",39329,7
"1834",39329,7
"1835",29333,4
"1836",68597,4
"1837",72908,7
"1838",21582,3
"1839",9842,5
"1840",9842,5
"1841",44293,7
"1842",83716,3
"1843",92003,7
"1844",92003,7
"1845",46354,4
"1846",35051,6
"1847",26447,3
"1848",52501,4
"1849",11268,6
"1850",21824,6
"1851",93513,7
"1852",97671,7
"1853",97671,7
"1854",97671,7
"1855",44553,6
"1856",11482,5
"1857",11482,5
"1858",55137,5
"1859",55137,5
"1860",63652,3
"1861",63652,3
"1862",24480,5
"1863",24480,5
"1864",12844,5
"1865",33827,7
"1866",64930,5
"1867",64208,4
"1868",64208,4
"1869",64208,4
"1870",77422,3
"1871",84682,3
"1872",23860,6
"1873",23860,6
"1874",23860,6
"1875",24548,6
"1876",16261,5
"1877",29933,4
"1878",63103,5
"1879",63103,5
"1880",89497,6
"1881",89497,6
"1882",51789,6
"1883",94823,2
"1884",37496,2
"1885",77705,5
"1886",77705,5
"1887",77705,5
"1888",56976,5
"1889",56976,5
"1890",56976,5
"1891",25164,6
"1892",25164,6
"1893",44635,3
"1894",35153,7
"1895",67710,7
"1896",10131,6
"1897",10131,6
"1898",10131,6
"1899",10131,6
"1900",10131,6
"1901",81304,7
"1902",26552,1
"1903",43458,6
"1904",78017,3
"1905",13669,5
"1906",99549,9
"1907",99549,9
"1908",28805,7
"1909",33554,6
"1910",33554,6
"1911",33554,6
"1912",33554,6
"1913",33554,6
"1914",33554,6
"1915",33554,6
"1916",75997,5
"1917",75997,5
"1918",75997,5
"1919",75997,5
"1920",79854,4
"1921",55878,8
"1922",68510,8
"1923",48606,3
"1924",48606,3
"1925",98270,4
"1926",16575,3
"1927",16575,3
"1928",16575,3
"1929",38820,4
"1930",94840,7
"1931",21331,7
"1932",60228,6
"1933",60228,6
"1934",96026,5
"1935",50269,7
"1936",23768,3
"1937",74020,5
"1938",24634,6
"1939",42085,6
"1940",26632,6
"1941",91410,7
"1942",91410,7
"1943",55689,3
"1944",93795,4
"1945",37189,7
"1946",37189,7
"1947",62665,4
"1948",86626,6
"1949",92817,6
"1950",92817,6
"1951",88549,7
"1952",88835,8
"1953",78476,6
"1954",78476,6
"1955",84526,6
"1956",84526,6
"1957",84526,6
"1958",95295,8
"1959",45033,5
"1960",5080,6
"1961",5080,6
"1962",5080,6
"1963",15294,5
"1964",18709,3
"1965",40682,5
"1966",40682,5
"1967",40386,7
"1968",82156,7
"1969",82156,7
"1970",82156,7
"1971",32565,3
"1972",32565,3
"1973",60301,5
"1974",60301,5
"1975",60301,5
"1976",60301,5
"1977",21561,9
"1978",21561,9
"1979",25743,8
"1980",25743,8
"1981",45615,6
"1982",71907,6
"1983",69671,7
"1984",37128,5
"1985",72300,3
"1986",72300,3
"1987",72300,3
"1988",73450,7
"1989",80718,9
"1990",8137,6
"1991",8137,6
"1992",23201,6
"1993",23201,6
"1994",23201,6
"1995",80766,8
"1996",80766,8
"1997",80766,8
"1998",47664,4
"1999",70283,3
"2000",70283,3
"2001",65703,4
"2002",30115,5
"2003",48429,6
"2004",26414,3
"2005",26414,3
"2006",26414,3
"2007",6367,3
"2008",6367,3
"2009",56403,4
"2010",74218,6
"2011",74218,6
"2012",36840,7
"2013",93109,7
"2014",100794,7
"2015",100794,7
"2016",2087,7
"2017",2087,7
"2018",62521,5
"2019",45075,6
"2020",72347,4
"2021",87103,6
"2022",84024,5
"2023",27163,3
"2024",38522,6
"2025",38522,6
"2026",6258,7
"2027",25447,6
"2028",25447,6
"2029",25447,6
"2030",25447,6
"2031",25447,6
"2032",46978,5
"2033",14137,6
"2034",16901,4
"2035",16901,4
"2036",75039,7
"2037",75039,7
"2038",75039,7
"2039",40888,4
"2040",54320,8
"2041",38680,4
"2042",38680,4
"2043",17368,6
"2044",65961,6
"2045",68626,4
"2046",9812,6
"2047",9812,6
"2048",9812,6
"2049",76452,5
"2050",84325,8
"2051",63771,3
"2052",63771,3
"2053",68495,7
"2054",93119,6
"2055",93119,6
"2056",93119,6
"2057",75182,2
"2058",8030,4
"2059",74034,6
"2060",100590,6
"2061",43290,6
"2062",80630,4
"2063",42848,6
"2064",87462,8
"2065",808,5
"2066",808,5
"2067",83520,6
"2068",83520,6
"2069",83520,6
"2070",83520,6
"2071",83520,6
"2072",83520,6
"2073",58254,5
"2074",70514,5
"2075",37471,4
"2076",37471,4
"2077",42744,6
"2078",42744,6
"2079",42744,6
"2080",42744,6
"2081",42744,6
"2082",62653,5
"2083",23308,6
"2084",23308,6
"2085",23308,6
"2086",23308,6
"2087",53427,7
"2088",53427,7
"2089",53427,7
"2090",53427,7
"2091",53427,7
"2092",98216,9
"2093",75288,4
"2094",76816,5
"2095",19555,2
"2096",19555,2
"2097",20987,7
"2098",26138,9
"2099",92390,7
"2100",10143,6
"2101",54752,4
"2102",54752,4
"2103",54752,4
"2104",54752,4
"2105",54752,4
"2106",3665,2
"2107",3665,2
"2108",3665,2
"2109",3665,2
"2110",33299,5
"2111",33299,5
"2112",83333,9
"2113",35552,7
"2114",35552,7
"2115",91311,4
"2116",41528,4
"2117",18105,4
"2118",18105,4
"2119",67804,7
"2120",67804,7
"2121",67804,7
"2122",67804,7
"2123",67804,7
"2124",3940,4
"2125",11511,9
"2126",11511,9
"2127",44285,7
"2128",96034,9
"2129",47049,6
"2130",47049,6
"2131",47049,6
"2132",30608,7
"2133",12252,3
"2134",51640,5
"2135",17444,3
"2136",83950,9
"2137",97582,7
"2138",97582,7
"2139",50331,7
"2140",76820,5
"2141",92905,9
"2142",92905,9
"2143",92905,9
"2144",59908,6
"2145",83110,3
"2146",78082,6
"2147",78082,6
"2148",78082,6
"2149",13608,8
"2150",24969,7
"2151",24969,7
"2152",24969,7
"2153",24969,7
"2154",100949,7
"2155",7439,3
"2156",41768,7
"2157",41768,7
"2158",41768,7
"2159",41768,7
"2160",41768,7
"2161",35661,3
"2162",13027,3
"2163",28455,5
"2164",74096,2
"2165",88658,5
"2166",12341,3
"2167",12341,3
"2168",31159,6
"2169",4470,9
"2170",20748,3
"2171",74591,5
"2172",22820,7
"2173",81029,8
"2174",81029,8
"2175",81029,8
"2176",56232,4
"2177",60744,5
"2178",60744,5
"2179",80461,7
"2180",80461,7
"2181",80461,7
"2182",80461,7
"2183",59024,7
"2184",45070,8
"2185",48958,4
"2186",43362,4
"2187",43362,4
"2188",22285,6
"2189",49203,5
"2190",49203,5
"2191",32340,8
"2192",32340,8
"2193",74329,4
"2194",5777,3
"2195",41026,6
"2196",41026,6
"2197",98238,6
"2198",3279,8
"2199",38649,2
"2200",49475,4
"2201",39381,5
"2202",101225,6
"2203",101225,6
"2204",39311,4
"2205",39311,4
"2206",39311,4
"2207",50787,4
"2208",48600,5
"2209",48600,5
"2210",48600,5
"2211",13671,6
"2212",11936,1
"2213",73074,2
"2214",32637,8
"2215",24483,3
"2216",84256,5
"2217",84256,5
"2218",8915,7
"2219",42480,3
"2220",13221,3
"2221",13221,3
"2222",12662,5
"2223",36173,4
"2224",36173,4
"2225",18875,3
"2226",76015,7
"2227",49152,5
"2228",49152,5
"2229",36632,5
"2230",19041,8
"2231",19041,8
"2232",34472,5
"2233",561,6
"2234",561,6
"2235",561,6
"2236",561,6
"2237",50902,7
"2238",37728,3
"2239",37728,3
"2240",37728,3
"2241",37728,3
"2242",89994,6
"2243",93128,7
"2244",93128,7
"2245",93128,7
"2246",89706,5
"2247",61337,5
"2248",61337,5
"2249",61337,5
"2250",6834,4
"2251",6834,4
"2252",28726,6
"2253",28726,6
"2254",28726,6
"2255",56929,7
"2256",56929,7
"2257",56929,7
"2258",56929,7
"2259",21913,5
"2260",21913,5
"2261",81707,8
"2262",75260,6
"2263",88025,5
"2264",88025,5
"2265",33719,7
"2266",33719,7
"2267",33719,7
"2268",60815,3
"2269",27574,2
"2270",54937,5
"2271",54937,5
"2272",697,6
"2273",42750,5
"2274",42750,5
"2275",13423,5
"2276",76389,3
"2277",80965,6
"2278",80965,6
"2279",43463,5
"2280",43463,5
"2281",43463,5
"2282",43463,5
"2283",57739,5
"2284",80148,4
"2285",80148,4
"2286",80148,4
"2287",80148,4
"2288",52485,2
"2289",85319,8
"2290",85319,8
"2291",85319,8
"2292",18412,8
"2293",96774,6
"2294",96774,6
"2295",61873,6
"2296",61873,6
"2297",14619,4
"2298",14619,4
"2299",14796,6
"2300",72379,6
"2301",72379,6
"2302",56799,6
"2303",7297,6
"2304",30936,5
"2305",30936,5
"2306",44420,7
"2307",18498,5
"2308",58524,9
"2309",41429,6
"2310",41429,6
"2311",75900,7
"2312",2916,1
"2313",65867,7
"2314",53635,6
"2315",88439,6
"2316",88439,6
"2317",88439,6
"2318",88439,6
"2319",88439,6
"2320",74171,4
"2321",91153,3
"2322",78083,6
"2323",78083,6
"2324",78083,6
"2325",86096,7
"2326",86096,7
"2327",72685,9
"2328",77923,10
"2329",77923,10
"2330",65773,9
"2331",65773,9
"2332",65773,9
"2333",65773,9
"2334",49392,6
"2335",49392,6
"2336",49392,6
"2337",26442,4
"2338",26442,4
"2339",26442,4
"2340",7469,3
"2341",43639,6
"2342",38051,9
"2343",38051,9
"2344",77789,6
"2345",20303,5
"2346",24382,8
"2347",24382,8
"2348",24382,8
"2349",45853,10
"2350",45853,10
"2351",2169,7
"2352",2169,7
"2353",5385,5
"2354",5385,5
"2355",5385,5
"2356",92213,3
"2357",87918,1
"2358",87918,1
"2359",27814,9
"2360",27814,9
"2361",27814,9
"2362",1196,1
"2363",19146,4
"2364",19146,4
"2365",19146,4
"2366",79000,5
"2367",48134,6
"2368",61781,6
"2369",88114,7
"2370",60075,4
"2371",60075,4
"2372",60075,4
"2373",41488,7
"2374",41488,7
"2375",41488,7
"2376",12830,6
"2377",25621,7
"2378",25621,7
"2379",81846,1
"2380",81846,1
"2381",81846,1
"2382",81846,1
"2383",60627,8
"2384",60627,8
"2385",18758,5
"2386",21741,6
"2387",21741,6
"2388",21741,6
"2389",21741,6
"2390",38929,6
"2391",79918,6
"2392",79918,6
"2393",10460,5
"2394",70753,3
"2395",86004,6
"2396",86004,6
"2397",97337,3
"2398",66348,5
"2399",66348,5
"2400",66348,5
"2401",66348,5
"2402",66348,5
"2403",66348,5
"2404",66348,5
"2405",74302,7
"2406",98554,4
"2407",98554,4
"2408",98554,4
"2409",81742,8
"2410",70631,6
"2411",70631,6
"2412",70631,6
"2413",43715,3
"2414",43715,3
"2415",43715,3
"2416",43715,3
"2417",87560,7
"2418",64520,4
"2419",24057,3
"2420",4614,5
"2421",9597,5
"2422",95034,8
"2423",95034,8
"2424",20071,6
"2425",20071,6
"2426",68157,4
"2427",68157,4
"2428",28838,6
"2429",28838,6
"2430",50374,8
"2431",101107,6
"2432",101107,6
"2433",26750,9
"2434",26750,9
"2435",26750,9
"2436",54244,9
"2437",34624,6
"2438",41935,6
"2439",17064,6
"2440",5802,5
"2441",27053,7
"2442",79008,9
"2443",18069,3
"2444",18069,3
"2445",60435,6
"2446",41573,7
"2447",40442,6
"2448",46158,6
"2449",61558,8
"2450",43830,3
"2451",43327,4
"2452",65767,6
"2453",88609,6
"2454",88609,6
"2455",88609,6
"2456",88609,6
"2457",82855,4
"2458",82855,4
"2459",82855,4
"2460",87154,7
"2461",43765,4
"2462",43765,4
"2463",43765,4
"2464",43765,4
"2465",94738,3
"2466",35744,4
"2467",12829,5
"2468",85823,6
"2469",85823,6
"2470",84980,5
"2471",10796,4
"2472",10796,4
"2473",10796,4
"2474",6870,4
"2475",6870,4
"2476",6870,4
"2477",14789,3
"2478",25067,3
"2479",25067,3
"2480",25067,3
"2481",25067,3
"2482",25067,3
"2483",54861,8
"2484",35708,3
"2485",35708,3
"2486",39532,7
"2487",39532,7
"2488",39532,7
"2489",28842,6
"2490",28842,6
"2491",28842,6
"2492",28842,6
"2493",28842,6
"2494",20041,1
"2495",43909,2
"2496",16731,5
"2497",88481,8
"2498",3261,6
"2499",23870,6
"2500",20108,6
"2501",55164,6
"2502",60894,6
"2503",60894,6
"2504",60894,6
"2505",28485,5
"2506",28485,5
"2507",79709,4
"2508",32473,6
"2509",20846,6
"2510",48769,7
"2511",55760,7
"2512",55760,7
"2513",74946,5
"2514",3486,5
"2515",55477,4
"2516",55477,4
"2517",15986,4
"2518",15986,4
"2519",15986,4
"2520",38110,5
"2521",90250,9
"2522",27475,4
"2523",49479,6
"2524",49479,6
"2525",49479,6
"2526",48990,7
"2527",22591,6
"2528",22591,6
"2529",22591,6
"2530",22591,6
"2531",22591,6
"2532",22591,6
"2533",22591,6
"2534",53767,5
"2535",53767,5
"2536",27596,7
"2537",27596,7
"2538",74839,7
"2539",55575,7
"2540",7135,3
"2541",23051,6
"2542",37335,7
"2543",37335,7
"2544",39569,6
"2545",71203,1
"2546",18610,7
"2547",35470,5
"2548",35470,5
"2549",54433,7
"2550",47416,4
"2551",14506,7
"2552",14506,7
"2553",23249,3
"2554",11700,7
"2555",11700,7
"2556",88395,6
"2557",1750,4
"2558",8410,4
"2559",72549,8
"2560",72549,8
"2561",6504,6
"2562",89582,8
"2563",35967,5
"2564",13812,5
"2565",30301,6
"2566",30301,6
"2567",89134,6
"2568",86708,6
"2569",16258,3
"2570",16258,3
"2571",58018,7
"2572",54740,3
"2573",54740,3
"2574",54740,3
"2575",54740,3
"2576",76060,7
"2577",76060,7
"2578",22557,6
"2579",22557,6
"2580",22557,6
"2581",47135,3
"2582",47135,3
"2583",42355,7
"2584",60344,3
"2585",53088,3
"2586",53088,3
"2587",53088,3
"2588",2714,7
"2589",2714,7
"2590",2714,7
"2591",65951,6
"2592",65951,6
"2593",22869,2
"2594",1870,3
"2595",23455,4
"2596",23455,4
"2597",23455,4
"2598",23455,4
"2599",97267,5
"2600",31551,7
"2601",14846,4
"2602",58141,6
"2603",56550,5
"2604",56550,5
"2605",56550,5
"2606",56550,5
"2607",33643,6
"2608",33643,6
"2609",34695,9
"2610",67024,6
"2611",10958,6
"2612",10958,6
"2613",10958,6
"2614",66186,8
"2615",66186,8
"2616",66186,8
"2617",3981,4
"2618",3981,4
"2619",3981,4
"2620",86797,4
"2621",78572,5
"2622",78572,5
"2623",33968,6
"2624",33968,6
"2625",33968,6
"2626",33968,6
"2627",64023,6
"2628",64023,6
"2629",64023,6
"2630",64023,6
"2631",13038,5
"2632",13038,5
"2633",76164,6
"2634",76164,6
"2635",72577,7
"2636",72577,7
"2637",18583,5
"2638",18583,5
"2639",68711,9
"2640",100256,4
"2641",86960,8
"2642",71918,7
"2643",70062,7
"2644",70062,7
"2645",70062,7
"2646",70062,7
"2647",70062,7
"2648",70062,7
"2649",61986,7
"2650",61986,7
"2651",61986,7
"2652",32713,5
"2653",14939,3
"2654",14939,3
"2655",14939,3
"2656",30039,6
"2657",30039,6
"2658",30039,6
"2659",22171,6
"2660",22171,6
"2661",48123,9
"2662",10602,8
"2663",10602,8
"2664",10602,8
"2665",30550,7
"2666",86503,5
"2667",31825,4
"2668",31825,4
"2669",57662,8
"2670",40278,9
"2671",60517,5
"2672",62484,5
"2673",62484,5
"2674",62484,5
"2675",70516,5
"2676",48831,7
"2677",48831,7
"2678",48831,7
"2679",48831,7
"2680",48831,7
"2681",48831,7
"2682",48831,7
"2683",23651,1
"2684",80348,7
"2685",78210,7
"2686",37506,6
"2687",80543,3
"2688",76916,6
"2689",37577,5
"2690",37577,5
"2691",37577,5
"2692",25928,4
"2693",25928,4
"2694",25928,4
"2695",25928,4
"2696",34182,3
"2697",29775,7
"2698",29775,7
"2699",29775,7
"2700",11986,6
"2701",11986,6
"2702",11986,6
"2703",11986,6
"2704",11986,6
"2705",69672,5
"2706",69672,5
"2707",81430,3
"2708",70714,6
"2709",52487,8
"2710",68577,4
"2711",38507,3
"2712",40617,5
"2713",41166,6
"2714",46151,7
"2715",46151,7
"2716",46151,7
"2717",46151,7
"2718",46151,7
"2719",4246,4
"2720",9429,5
"2721",9429,5
"2722",9429,5
"2723",34321,7
"2724",55336,4
"2725",55336,4
"2726",55336,4
"2727",13742,7
"2728",30413,5
"2729",89766,7
"2730",75742,7
"2731",44510,7
"2732",44510,7
"2733",82120,6
"2734",82120,6
"2735",78713,6
"2736",78713,6
"2737",75103,6
"2738",75103,6
"2739",75103,6
"2740",56259,4
"2741",56259,4
"2742",56259,4
"2743",56259,4
"2744",86060,3
"2745",78988,5
"2746",23427,6
"2747",38559,6
"2748",17486,6
"2749",51067,7
"2750",60605,8
"2751",59978,5
"2752",12106,4
"2753",12106,4
"2754",12106,4
"2755",12106,4
"2756",35933,10
"2757",35933,10
"2758",2565,8
"2759",85952,6
"2760",85952,6
"2761",85952,6
"2762",50584,3
"2763",42496,3
"2764",48651,4
"2765",65682,6
"2766",65682,6
"2767",65682,6
"2768",9807,4
"2769",6420,5
"2770",52530,6
"2771",39991,8
"2772",39991,8
"2773",20908,5
"2774",67202,6
"2775",80469,8
"2776",84220,6
"2777",28525,2
"2778",22711,5
"2779",6925,3
"2780",43647,5
"2781",38516,3
"2782",37381,5
"2783",37381,5
"2784",14425,4
"2785",79228,3
"2786",10146,5
"2787",10146,5
"2788",10146,5
"2789",48448,10
"2790",48448,10
"2791",90744,5
"2792",57926,3
"2793",43557,6
"2794",43557,6
"2795",52781,7
"2796",70048,7
"2797",70048,7
"2798",25663,4
"2799",18402,2
"2800",24933,3
"2801",89914,5
"2802",89914,5
"2803",89914,5
"2804",89914,5
"2805",89914,5
"2806",89914,5
"2807",85929,9
"2808",85929,9
"2809",8387,3
"2810",49488,4
"2811",49488,4
"2812",92706,4
"2813",13808,4
"2814",13752,4
"2815",13752,4
"2816",41749,5
"2817",41749,5
"2818",76413,4
"2819",76830,6
"2820",63867,6
"2821",63867,6
"2822",94130,6
"2823",94130,6
"2824",43863,6
"2825",43863,6
"2826",34113,3
"2827",34113,3
"2828",34113,3
"2829",34113,3
"2830",82249,8
"2831",82249,8
"2832",57790,5
"2833",21019,3
"2834",44490,3
"2835",44490,3
"2836",76817,7
"2837",76817,7
"2838",27960,6
"2839",555,5
"2840",555,5
"2841",5055,8
"2842",5055,8
"2843",5055,8
"2844",5055,8
"2845",88976,9
"2846",44296,7
"2847",79243,7
"2848",79243,7
"2849",29339,7
"2850",29339,7
"2851",31392,6
"2852",85642,4
"2853",85642,4
"2854",85642,4
"2855",22190,3
"2856",94639,7
"2857",83685,5
"2858",83685,5
"2859",30058,6
"2860",21723,1
"2861",45485,3
"2862",80417,4
"2863",63467,4
"2864",35903,5
"2865",40857,4
"2866",70612,4
"2867",95577,5
"2868",95577,5
"2869",77103,3
"2870",42618,3
"2871",42618,3
"2872",63172,7
"2873",63172,7
"2874",19829,5
"2875",14208,4
"2876",14208,4
"2877",14208,4
"2878",14208,4
"2879",14208,4
"2880",23792,5
"2881",21731,6
"2882",21731,6
"2883",53632,7
"2884",53632,7
"2885",67468,3
"2886",58656,3
"2887",58656,3
"2888",58656,3
"2889",31439,6
"2890",31439,6
"2891",79441,8
"2892",10962,6
"2893",27786,7
"2894",3813,4
"2895",3813,4
"2896",3813,4
"2897",3813,4
"2898",3813,4
"2899",3813,4
"2900",3813,4
"2901",3813,4
"2902",31076,7
"2903",90511,3
"2904",90511,3
"2905",90511,3
"2906",5804,5
"2907",5804,5
"2908",5804,5
"2909",71503,6
"2910",57206,5
"2911",56245,4
"2912",56245,4
"2913",72560,3
"2914",72560,3
"2915",39367,9
"2916",60656,6
"2917",16854,7
"2918",16854,7
"2919",47859,6
"2920",34641,9
"2921",56227,7
"2922",56227,7
"2923",20314,1
"2924",20314,1
"2925",20314,1
"2926",9026,5
"2927",50491,6
"2928",45678,6
"2929",43938,8
"2930",84382,5
"2931",84382,5
"2932",29712,6
"2933",29712,6
"2934",39688,5
"2935",33990,10
"2936",66504,7
"2937",66504,7
"2938",66504,7
"2939",96136,6
"2940",94360,8
"2941",51068,6
"2942",68275,6
"2943",82180,5
"2944",82180,5
"2945",82180,5
"2946",82180,5
"2947",21881,9
"2948",66418,7
"2949",45239,7
"2950",45239,7
"2951",45239,7
"2952",90299,5
"2953",92493,5
"2954",2384,5
"2955",86327,7
"2956",17318,4
"2957",49108,4
"2958",31736,4
"2959",31736,4
"2960",87596,6
"2961",49135,5
"2962",97627,6
"2963",97627,6
"2964",25389,7
"2965",66768,6
"2966",17600,2
"2967",17600,2
"2968",59565,6
"2969",59565,6
"2970",83275,9
"2971",9789,6
"2972",9789,6
"2973",9789,6
"2974",9789,6
"2975",41590,6
"2976",78522,3
"2977",66479,7
"2978",66479,7
"2979",66479,7
"2980",50070,6
"2981",50070,6
"2982",88650,9
"2983",25278,1
"2984",25278,1
"2985",68481,2
"2986",62849,6
"2987",28849,4
"2988",44826,4
"2989",74761,8
"2990",46545,9
"2991",46545,9
"2992",46545,9
"2993",63781,9
"2994",63781,9
"2995",55191,6
"2996",55191,6
"2997",44502,7
"2998",45553,3
"2999",53459,6
"3000",53459,6
"3001",38536,9
"3002",38536,9
"3003",38536,9
"3004",73133,7
"3005",13265,5
"3006",80841,6
"3007",80841,6
"3008",80841,6
"3009",63518,7
"3010",63518,7
"3011",63518,7
"3012",79343,3
"3013",79343,3
"3014",76406,2
"3015",76406,2
"3016",76406,2
"3017",95659,7
"3018",25944,4
"3019",77864,4
"3020",28413,8
"3021",78431,7
"3022",78431,7
"3023",63456,8
"3024",82173,7
"3025",43199,4
"3026",43199,4
"3027",8652,5
"3028",28226,5
"3029",50257,7
"3030",41584,8
"3031",41584,8
"3032",58239,7
"3033",58239,7
"3034",58239,7
"3035",58239,7
"3036",58239,7
"3037",8240,5
"3038",10545,4
"3039",7258,6
"3040",42260,6
"3041",19347,7
"3042",21630,7
"3043",46521,4
"3044",46521,4
"3045",46521,4
"3046",36321,5
"3047",36321,5
"3048",48223,4
"3049",48223,4
"3050",40124,5
"3051",40124,5
"3052",40124,5
"3053",40124,5
"3054",40124,5
"3055",72802,7
"3056",72802,7
"3057",37036,7
"3058",36878,6
"3059",94697,7
"3060",68694,4
"3061",68694,4
"3062",68694,4
"3063",96000,7
"3064",39401,3
"3065",13722,6
"3066",13722,6
"3067",13722,6
"3068",13722,6
"3069",11460,5
"3070",17473,8
"3071",86159,6
"3072",86159,6
"3073",7669,5
"3074",7669,5
"3075",29210,2
"3076",53334,3
"3077",53334,3
"3078",53022,3
"3079",53022,3
"3080",96182,5
"3081",24355,2
"3082",1165,6
"3083",54127,5
"3084",54127,5
"3085",85429,7
"3086",85429,7
"3087",74736,5
