"","unid","com_score"
"1666",48123,6
"1667",86503,5
"1668",31825,5
"1669",31825,5
"1670",57662,6
"1671",40278,8
"1672",62484,6
"1673",62484,6
"1674",62484,6
"1675",48831,4
"1676",48831,4
"1677",48831,4
"1678",48831,4
"1679",48831,4
"1680",48831,4
"1681",48831,4
"1682",23651,5
"1683",78210,7
"1684",11986,8
"1685",11986,8
"1686",11986,8
"1687",11986,8
"1688",11986,8
"1689",69672,5
"1690",69672,5
"1691",81430,4
"1692",70714,4
"1693",52487,7
"1694",46151,5
"1695",46151,5
"1696",46151,5
"1697",46151,5
"1698",46151,5
"1699",4246,4
"1700",9429,6
"1701",9429,6
"1702",9429,6
"1703",55336,7
"1704",55336,7
"1705",55336,7
"1706",44510,5
"1707",44510,5
"1708",82120,5
"1709",82120,5
"1710",78713,5
"1711",78713,5
"1712",75103,4
"1713",75103,4
"1714",75103,4
"1715",56259,6
"1716",56259,6
"1717",56259,6
"1718",56259,6
"1719",23427,8
"1720",38559,5
"1721",51067,10
"1722",60605,7
"1723",59978,5
"1724",2565,6
"1725",50584,4
"1726",48651,7
"1727",65682,7
"1728",65682,7
"1729",65682,7
"1730",6420,5
"1731",52530,6
"1732",39991,7
"1733",39991,7
"1734",20908,3
"1735",84220,6
"1736",28525,3
"1737",22711,6
"1738",43647,4
"1739",38516,6
"1740",37381,5
"1741",37381,5
"1742",79228,5
"1743",10146,7
"1744",10146,7
"1745",10146,7
"1746",90744,5
"1747",43557,6
"1748",43557,6
"1749",52781,7
"1750",70048,5
"1751",70048,5
"1752",25663,4
"1753",89914,4
"1754",89914,4
"1755",89914,4
"1756",89914,4
"1757",89914,4
"1758",89914,4
"1759",85929,7
"1760",85929,7
"1761",8387,8
"1762",49488,3
"1763",49488,3
"1764",92706,7
"1765",41749,4
"1766",41749,4
"1767",76830,6
"1768",63867,6
"1769",63867,6
"1770",94130,7
"1771",94130,7
"1772",34113,4
"1773",34113,4
"1774",34113,4
"1775",34113,4
"1776",57790,5
"1777",21019,5
"1778",44490,4
"1779",44490,4
"1780",27960,4
"1781",555,5
"1782",555,5
"1783",5055,6
"1784",5055,6
"1785",5055,6
"1786",5055,6
"1787",44296,7
"1788",79243,5
"1789",79243,5
"1790",31392,6
"1791",22190,5
"1792",83685,5
"1793",83685,5
"1794",30058,6
"1795",80417,5
"1796",63467,6
"1797",35903,5
"1798",70612,6
"1799",95577,5
"1800",95577,5
"1801",77103,4
"1802",63172,8
"1803",63172,8
"1804",21731,5
"1805",21731,5
"1806",53632,4
"1807",53632,4
"1808",67468,4
"1809",58656,6
"1810",58656,6
"1811",58656,6
"1812",79441,8
"1813",10962,4
"1814",3813,6
"1815",3813,6
"1816",3813,6
"1817",3813,6
"1818",3813,6
"1819",3813,6
"1820",3813,6
"1821",3813,6
"1822",90511,4
"1823",90511,4
"1824",90511,4
"1825",71503,5
"1826",57206,6
"1827",39367,8
"1828",60656,8
"1829",16854,6
"1830",16854,6
"1831",34641,5
"1832",56227,9
"1833",56227,9
"1834",20314,4
"1835",20314,4
"1836",20314,4
"1837",9026,6
"1838",50491,7
"1839",43938,7
"1840",29712,7
"1841",29712,7
"1842",33990,6
"1843",66504,5
"1844",66504,5
"1845",66504,5
"1846",96136,8
"1847",51068,5
"1848",82180,4
"1849",82180,4
"1850",82180,4
"1851",82180,4
"1852",45239,5
"1853",45239,5
"1854",45239,5
"1855",92493,4
"1856",86327,6
"1857",87596,6
"1858",49135,6
"1859",97627,6
"1860",97627,6
"1861",25389,6
"1862",17600,5
"1863",17600,5
"1864",59565,6
"1865",59565,6
"1866",9789,5
"1867",9789,5
"1868",9789,5
"1869",9789,5
"1870",41590,6
"1871",66479,6
"1872",66479,6
"1873",66479,6
"1874",50070,9
"1875",50070,9
"1876",62849,5
"1877",44502,6
"1878",45553,4
"1879",53459,6
"1880",53459,6
"1881",63518,7
"1882",63518,7
"1883",63518,7
"1884",79343,5
"1885",79343,5
"1886",77864,5
"1887",78431,5
"1888",78431,5
"1889",82173,6
"1890",43199,6
"1891",43199,6
"1892",50257,8
"1893",41584,8
"1894",41584,8
"1895",58239,8
"1896",58239,8
"1897",58239,8
"1898",58239,8
"1899",58239,8
"1900",8240,2
"1901",10545,5
"1902",42260,4
"1903",21630,7
"1904",46521,8
"1905",46521,8
"1906",46521,8
"1907",36321,4
"1908",36321,4
"1909",40124,5
"1910",40124,5
"1911",40124,5
"1912",40124,5
"1913",40124,5
"1914",37036,5
"1915",36878,4
"1916",94697,5
"1917",68694,3
"1918",68694,3
"1919",68694,3
"1920",96000,7
"1921",13722,5
"1922",13722,5
"1923",13722,5
"1924",13722,5
"1925",11460,5
"1926",53334,5
"1927",53334,5
"1928",53022,3
"1929",53022,3
"1930",24355,6
"1931",1165,5
"1932",85429,7
"1933",85429,7
"1934",21254,4
"1935",21254,4
"1936",21254,4
"1937",27821,5
"1938",76963,5
"1939",76963,5
"1940",12912,6
"1941",12912,6
"1942",12912,6
"1943",12912,6
"1944",10114,6
"1945",19398,6
"1946",19398,6
"1947",17404,4
"1948",17404,4
"1949",41589,6
"1950",86989,10
"1951",44529,7
"1952",33597,7
"1953",33597,7
"1954",33597,7
"1955",33597,7
"1956",37701,1
"1957",37701,1
"1958",37701,1
"1959",84184,5
"1960",44616,5
"1961",44616,5
"1962",44616,5
"1963",61763,8
"1964",61763,8
"1965",61763,8
"1966",61763,8
"1967",18316,8
"1968",34485,6
"1969",34485,6
"1970",19419,5
"1971",19419,5
"1972",99004,6
"1973",99004,6
"1974",17695,4
"1975",17695,4
"1976",17695,4
"1977",74593,8
"1978",74593,8
"1979",74593,8
"1980",20611,3
"1981",20611,3
"1982",22455,5
"1983",72777,3
"1984",72777,3
"1985",72777,3
"1986",34311,7
"1987",98758,10
"1988",6226,4
"1989",9765,5
"1990",9765,5
"1991",49817,4
"1992",61480,5
"1993",61480,5
"1994",8693,4
"1995",94993,8
"1996",94993,8
"1997",42503,7
"1998",42503,7
"1999",8596,7
"2000",8596,7
"2001",8596,7
"2002",67143,5
"2003",6314,4
"2004",6314,4
"2005",6314,4
"2006",29599,5
"2007",29599,5
"2008",95005,7
"2009",21840,5
"2010",34781,4
"2011",34781,4
"2012",45956,6
"2013",82027,7
"2014",53804,8
"2015",18170,7
"2016",62746,6
"2017",81685,5
"2018",87427,7
"2019",87427,7
"2020",87427,7
"2021",87427,7
"2022",12748,5
"2023",12748,5
"2024",12748,5
"2025",40873,4
"2026",34831,5
"2027",98003,5
"2028",84404,5
"2029",84404,5
"2030",84404,5
"2031",13869,7
"2032",13869,7
"2033",13869,7
"2034",86615,7
"2035",86615,7
"2036",96330,8
"2037",96330,8
"2038",50407,5
"2039",50407,5
"2040",50407,5
"2041",50407,5
"2042",50407,5
"2043",50407,5
"2044",16558,6
"2045",21146,7
"2046",21146,7
"2047",21146,7
"2048",35235,8
"2049",65578,5
"2050",65578,5
"2051",65578,5
"2052",65578,5
"2053",65578,5
"2054",65578,5
"2055",74382,6
"2056",74382,6
"2057",61378,5
"2058",55186,6
"2059",55186,6
"2060",55186,6
"2061",6712,3
"2062",89692,5
"2063",89692,5
"2064",5051,4
"2065",21838,6
"2066",21838,6
"2067",21838,6
"2068",20384,4
"2069",20384,4
"2070",20384,4
"2071",20384,4
"2072",25709,5
"2073",50038,8
"2074",37822,7
"2075",19447,2
"2076",19447,2
"2077",56323,6
"2078",56323,6
"2079",56323,6
"2080",56323,6
"2081",52950,4
"2082",52950,4
"2083",58887,7
"2084",52899,5
"2085",19571,5
"2086",19571,5
"2087",19571,5
"2088",19571,5
"2089",70531,3
"2090",70531,3
"2091",42050,8
"2092",32975,4
"2093",32975,4
"2094",32975,4
"2095",32975,4
"2096",32975,4
"2097",62405,5
"2098",83498,6
"2099",83498,6
"2100",87673,3
"2101",30941,3
"2102",61025,3
"2103",39330,6
"2104",39330,6
"2105",39330,6
"2106",39330,6
"2107",6145,6
"2108",95894,5
"2109",95894,5
"2110",43629,5
"2111",43629,5
"2112",28840,5
"2113",28840,5
"2114",15738,5
"2115",16997,3
"2116",16997,3
"2117",17891,7
"2118",45430,9
"2119",84218,4
"2120",84218,4
"2121",84218,4
"2122",84218,4
"2123",84218,4
"2124",68619,4
"2125",78126,6
"2126",43186,5
"2127",43186,5
"2128",43186,5
"2129",43186,5
"2130",43186,5
"2131",9379,4
"2132",35722,4
"2133",66532,3
"2134",66532,3
"2135",56639,5
"2136",56639,5
"2137",77912,7
"2138",77912,7
"2139",93525,8
"2140",59153,5
"2141",75430,6
"2142",75430,6
"2143",54943,5
"2144",54943,5
"2145",54943,5
"2146",54943,5
"2147",59832,7
"2148",59832,7
"2149",81371,5
"2150",69725,4
"2151",66791,5
"2152",66791,5
"2153",57407,8
"2154",57407,8
"2155",57407,8
"2156",57407,8
"2157",64939,4
"2158",64939,4
"2159",64939,4
"2160",64939,4
"2161",64939,4
"2162",64939,4
"2163",19718,5
"2164",44099,5
"2165",31689,3
"2166",31689,3
"2167",24131,5
"2168",94000,6
"2169",59149,5
"2170",68995,5
"2171",22822,5
"2172",10048,8
"2173",10048,8
"2174",17658,4
"2175",17658,4
"2176",17658,4
"2177",17658,4
"2178",77291,5
"2179",77291,5
"2180",78510,5
"2181",84058,3
"2182",91598,7
"2183",91598,7
"2184",12571,7
"2185",17397,5
"2186",17397,5
"2187",17397,5
"2188",17397,5
"2189",17397,5
"2190",98716,7
"2191",98716,7
"2192",72892,5
"2193",30183,6
"2194",10897,4
"2195",88291,5
"2196",15405,5
"2197",15405,5
"2198",78883,7
"2199",73442,5
"2200",88415,5
"2201",12319,4
"2202",64902,9
"2203",64902,9
"2204",51664,6
"2205",50888,4
"2206",28657,5
"2207",80291,7
"2208",52472,5
"2209",40045,5
"2210",40045,5
"2211",44536,6
"2212",43401,5
"2213",69640,5
"2214",90890,6
"2215",7313,5
"2216",7313,5
"2217",7313,5
"2218",85116,5
"2219",85116,5
"2220",92339,6
"2221",92339,6
"2222",92339,6
"2223",92339,6
"2224",92339,6
"2225",99190,5
"2226",99190,5
"2227",32555,5
"2228",32555,5
"2229",32555,5
"2230",32555,5
"2231",51792,5
"2232",50295,5
"2233",50295,5
"2234",78650,6
"2235",78650,6
"2236",92563,4
"2237",92563,4
"2238",92563,4
"2239",92563,4
"2240",92563,4
"2241",50537,4
"2242",53572,5
"2243",53572,5
"2244",53572,5
"2245",14210,7
"2246",90295,5
"2247",90295,5
"2248",82342,4
"2249",82342,4
"2250",88279,6
"2251",53219,7
"2252",53219,7
"2253",30088,6
"2254",33562,6
"2255",33562,6
"2256",33562,6
"2257",17199,5
"2258",79132,5
"2259",79132,5
"2260",77295,5
"2261",77295,5
"2262",77295,5
"2263",77295,5
"2264",29156,6
"2265",53516,6
"2266",53516,6
"2267",53516,6
"2268",7336,3
"2269",7336,3
"2270",7336,3
"2271",7336,3
"2272",7336,3
"2273",7336,3
"2274",52998,6
"2275",52998,6
"2276",52998,6
"2277",52998,6
"2278",22842,8
"2279",22842,8
"2280",22842,8
"2281",22842,8
"2282",3617,4
"2283",74019,5
"2284",65827,6
"2285",65827,6
"2286",65827,6
"2287",65827,6
"2288",47656,5
"2289",47656,5
"2290",94114,5
"2291",88167,6
"2292",10709,6
"2293",10709,6
"2294",22072,6
"2295",78790,5
"2296",78790,5
"2297",63407,2
"2298",63407,2
"2299",35092,4
"2300",43301,8
"2301",43301,8
"2302",24562,8
"2303",55219,3
"2304",55219,3
"2305",59237,7
"2306",71143,6
"2307",71143,6
"2308",17727,6
"2309",33289,4
"2310",78433,5
"2311",58644,6
"2312",58644,6
"2313",25851,9
"2314",76401,5
"2315",76153,6
"2316",97679,5
"2317",97679,5
"2318",25366,4
"2319",25366,4
"2320",25472,5
"2321",25472,5
"2322",75868,4
"2323",53277,8
"2324",37895,8
"2325",37895,8
"2326",1974,5
"2327",95084,8
"2328",24693,7
"2329",24693,7
"2330",24693,7
"2331",64395,8
"2332",6064,7
"2333",6064,7
"2334",9869,4
"2335",9869,4
"2336",9869,4
"2337",9869,4
"2338",48796,7
"2339",6581,7
"2340",6581,7
"2341",49142,6
"2342",48833,5
"2343",21474,2
"2344",85160,7
"2345",11840,5
"2346",11840,5
"2347",47818,5
"2348",47818,5
"2349",30531,5
"2350",97976,4
"2351",97976,4
"2352",2453,5
"2353",2453,5
"2354",2453,5
"2355",2453,5
"2356",2453,5
"2357",60475,8
"2358",60475,8
"2359",34208,6
"2360",100141,6
"2361",94813,7
"2362",38041,5
"2363",85153,4
"2364",85153,4
"2365",85153,4
"2366",85153,4
"2367",85153,4
"2368",85153,4
"2369",49820,5
"2370",49820,5
"2371",82614,8
"2372",82614,8
"2373",58505,7
"2374",58505,7
"2375",58505,7
"2376",58505,7
"2377",24770,5
"2378",24770,5
"2379",58341,5
"2380",10690,8
"2381",10690,8
"2382",48944,5
"2383",41481,4
"2384",89963,7
"2385",89963,7
"2386",28359,5
"2387",60775,8
"2388",79860,5
"2389",32093,6
"2390",32093,6
"2391",31000,5
"2392",99544,8
"2393",34588,7
"2394",34329,4
"2395",27157,6
"2396",27157,6
"2397",92974,7
"2398",92974,7
"2399",92974,7
"2400",92974,7
"2401",67893,5
"2402",101097,5
"2403",10359,4
"2404",69102,5
"2405",72712,3
"2406",72712,3
"2407",72712,3
"2408",52893,8
"2409",52893,8
"2410",52893,8
"2411",52893,8
"2412",42978,5
"2413",8954,5
"2414",8954,5
"2415",7059,3
"2416",7059,3
"2417",7059,3
"2418",43330,2
"2419",43330,2
"2420",43330,2
"2421",43330,2
"2422",14290,8
"2423",17739,3
"2424",25238,5
"2425",34627,5
"2426",34627,5
"2427",34627,5
"2428",98038,7
"2429",38387,5
"2430",45099,6
"2431",13437,7
"2432",13437,7
"2433",77609,5
"2434",91052,7
"2435",7547,6
"2436",7547,6
"2437",5221,4
"2438",5221,4
"2439",14077,8
"2440",14077,8
"2441",49837,6
"2442",49837,6
"2443",49837,6
"2444",50122,5
"2445",50122,5
"2446",54975,6
"2447",39904,5
"2448",26620,4
"2449",12080,5
"2450",26277,6
"2451",26277,6
"2452",85461,6
"2453",56058,7
"2454",20353,5
"2455",20353,5
"2456",60327,6
"2457",60327,6
"2458",60327,6
"2459",60327,6
"2460",66276,5
"2461",12749,4
"2462",26845,3
"2463",13946,4
"2464",89984,5
"2465",58290,5
"2466",58622,4
"2467",58622,4
"2468",58622,4
"2469",32586,7
"2470",32586,7
"2471",19043,6
"2472",19043,6
"2473",10042,3
"2474",11122,5
"2475",11122,5
"2476",84312,4
"2477",54511,7
"2478",19980,7
"2479",19980,7
"2480",86742,6
"2481",86742,6
"2482",74799,6
"2483",74799,6
"2484",74799,6
"2485",66214,7
"2486",33651,8
"2487",52545,8
"2488",65090,7
"2489",65090,7
"2490",21579,4
"2491",21579,4
"2492",21579,4
"2493",67394,5
"2494",67394,5
"2495",67394,5
"2496",89674,6
"2497",89674,6
"2498",89674,6
"2499",89674,6
"2500",89674,6
"2501",24344,2
"2502",43894,5
"2503",43894,5
"2504",43894,5
"2505",43894,5
"2506",43894,5
"2507",28636,5
"2508",45390,5
"2509",45390,5
"2510",45390,5
"2511",11390,6
"2512",11390,6
"2513",95398,5
"2514",95398,5
"2515",95398,5
"2516",95398,5
"2517",95246,7
"2518",71666,4
"2519",49406,5
"2520",76345,5
"2521",9841,4
"2522",9841,4
"2523",89765,5
"2524",89765,5
"2525",70036,6
"2526",61677,4
"2527",61677,4
"2528",61677,4
"2529",61677,4
"2530",61677,4
"2531",61677,4
"2532",61677,4
"2533",68469,5
"2534",53113,5
"2535",70132,6
"2536",70132,6
"2537",70132,6
"2538",60592,3
"2539",60592,3
"2540",60592,3
"2541",60592,3
"2542",41392,5
"2543",5621,4
"2544",5621,4
"2545",5621,4
"2546",5621,4
"2547",8718,5
"2548",8718,5
"2549",9497,8
"2550",9497,8
"2551",9497,8
"2552",9218,4
"2553",9218,4
"2554",9218,4
"2555",9218,4
"2556",14372,5
"2557",67032,7
"2558",67032,7
"2559",67032,7
"2560",58835,6
"2561",74107,5
"2562",45125,7
"2563",45125,7
"2564",45125,7
"2565",45125,7
"2566",45125,7
"2567",65985,5
"2568",65985,5
"2569",65985,5
"2570",65985,5
"2571",26382,7
"2572",98898,5
"2573",81112,7
"2574",81112,7
"2575",90262,4
"2576",15965,5
"2577",15965,5
"2578",15965,5
"2579",15965,5
"2580",15965,5
"2581",23602,5
"2582",23602,5
"2583",23602,5
"2584",23602,5
"2585",92814,7
"2586",52591,5
"2587",28065,9
"2588",55964,6
"2589",55964,6
"2590",18085,6
"2591",18085,6
"2592",88423,6
"2593",52142,6
"2594",52142,6
"2595",22956,5
"2596",44348,4
"2597",90939,5
"2598",32402,5
"2599",85600,5
"2600",22447,5
"2601",75664,6
"2602",41808,5
"2603",41808,5
"2604",76212,7
"2605",76212,7
"2606",76212,7
"2607",34064,6
"2608",34064,6
"2609",34064,6
"2610",69688,5
"2611",69688,5
"2612",69688,5
"2613",18642,5
"2614",18642,5
"2615",18642,5
"2616",27112,5
"2617",27112,5
"2618",96511,5
"2619",96511,5
"2620",32906,4
"2621",32906,4
"2622",32906,4
"2623",50623,6
"2624",50623,6
"2625",30904,4
"2626",85396,5
"2627",36235,5
"2628",36235,5
"2629",36235,5
"2630",45290,9
"2631",45290,9
"2632",25866,5
"2633",10262,6
"2634",10262,6
"2635",10262,6
"2636",10262,6
"2637",10262,6
"2638",33454,8
"2639",29240,6
"2640",29240,6
"2641",29240,6
"2642",29240,6
"2643",29240,6
"2644",29240,6
"2645",29240,6
"2646",91706,7
"2647",91706,7
"2648",91706,7
"2649",91706,7
"2650",42540,4
"2651",23373,3
"2652",16098,4
"2653",16098,4
"2654",16098,4
"2655",16098,4
"2656",22911,10
"2657",44840,5
"2658",44840,5
"2659",69403,5
"2660",69403,5
"2661",23391,5
"2662",37568,6
"2663",71408,5
"2664",71408,5
"2665",49199,5
"2666",49199,5
"2667",23087,7
"2668",58132,5
"2669",17766,6
"2670",81673,8
"2671",39561,5
"2672",32915,6
"2673",32915,6
"2674",96197,3
"2675",13249,5
"2676",38576,5
"2677",32077,3
"2678",15957,5
"2679",15957,5
"2680",5957,3
"2681",42919,2
"2682",87868,6
"2683",97201,8
"2684",95636,5
"2685",95636,5
"2686",83249,4
"2687",64879,3
"2688",64879,3
"2689",97272,8
"2690",97272,8
"2691",70552,4
"2692",70552,4
"2693",70552,4
"2694",57055,6
"2695",38976,3
"2696",38976,3
"2697",38976,3
"2698",96468,5
"2699",96468,5
"2700",96468,5
"2701",96468,5
"2702",96468,5
"2703",96468,5
"2704",96468,5
"2705",4785,6
"2706",4785,6
"2707",4785,6
"2708",4785,6
"2709",51344,3
"2710",77977,6
"2711",80752,7
"2712",14583,6
"2713",14583,6
"2714",14583,6
"2715",53543,5
"2716",53543,5
"2717",53543,5
"2718",53543,5
"2719",53543,5
"2720",53543,5
"2721",53543,5
"2722",57387,4
"2723",39412,7
"2724",50887,4
"2725",72689,3
"2726",407,3
"2727",14857,5
"2728",16123,4
"2729",16123,4
"2730",71105,3
"2731",27493,9
"2732",27493,9
"2733",46095,5
"2734",46095,5
"2735",69598,5
"2736",69598,5
"2737",46999,4
"2738",40698,6
"2739",10342,7
"2740",55428,5
"2741",58163,6
"2742",24191,5
"2743",61755,5
"2744",61755,5
"2745",21337,4
"2746",55450,6
"2747",20015,3
"2748",20015,3
"2749",15236,5
"2750",53751,5
"2751",15577,4
"2752",13165,7
"2753",38410,6
"2754",80358,7
"2755",80358,7
"2756",28395,7
"2757",28395,7
"2758",28395,7
"2759",28395,7
"2760",48743,5
"2761",52683,6
"2762",52683,6
"2763",84392,6
"2764",84392,6
"2765",5105,4
"2766",5105,4
"2767",15153,6
"2768",15153,6
"2769",25493,4
"2770",25493,4
"2771",25493,4
"2772",29578,4
"2773",77002,8
"2774",77002,8
"2775",77002,8
"2776",77002,8
"2777",77002,8
"2778",21388,5
"2779",21388,5
"2780",69177,6
"2781",69177,6
"2782",69177,6
"2783",65117,5
"2784",25436,5
"2785",25436,5
"2786",25436,5
"2787",25436,5
"2788",27829,5
"2789",27829,5
"2790",27829,5
"2791",23711,7
"2792",23711,7
"2793",23711,7
"2794",82913,5
"2795",82913,5
"2796",14412,9
"2797",35239,6
"2798",35239,6
"2799",35239,6
"2800",35239,6
"2801",95912,7
"2802",73711,5
"2803",74464,6
"2804",51278,7
"2805",51278,7
"2806",51278,7
"2807",20358,5
"2808",20358,5
"2809",20358,5
"2810",83636,4
"2811",83636,4
"2812",26355,5
"2813",26355,5
"2814",26355,5
"2815",26355,5
"2816",76473,5
"2817",33645,3
"2818",3229,5
"2819",74584,5
"2820",74584,5
"2821",74584,5
"2822",74584,5
"2823",74584,5
"2824",18152,5
"2825",18152,5
"2826",18152,5
"2827",20312,3
"2828",20312,3
"2829",94560,5
"2830",51718,7
"2831",51943,7
"2832",51943,7
"2833",42594,7
"2834",42594,7
"2835",42594,7
"2836",34927,7
"2837",34927,7
"2838",34927,7
"2839",34927,7
"2840",34927,7
"2841",34927,7
"2842",48035,5
"2843",62876,8
"2844",62876,8
"2845",62876,8
"2846",62876,8
"2847",62876,8
"2848",62876,8
"2849",62876,8
"2850",6188,5
"2851",3519,5
"2852",3519,5
"2853",45371,6
"2854",40952,7
"2855",43029,5
"2856",16622,6
"2857",30601,6
"2858",92686,5
"2859",92686,5
"2860",7575,3
"2861",7575,3
"2862",12184,5
"2863",12849,4
"2864",12849,4
"2865",12849,4
"2866",57915,3
"2867",57915,3
"2868",57915,3
"2869",5871,6
"2870",5871,6
"2871",69502,6
"2872",32511,5
"2873",29539,3
"2874",29539,3
"2875",99033,6
"2876",99033,6
"2877",6403,7
"2878",40985,8
"2879",40985,8
"2880",40985,8
"2881",55735,5
"2882",9144,6
"2883",9144,6
"2884",46191,5
"2885",9932,7
"2886",9932,7
"2887",88055,6
"2888",88055,6
"2889",15424,6
"2890",15424,6
"2891",28910,7
"2892",28910,7
"2893",28910,7
"2894",28910,7
"2895",28910,7
"2896",68072,6
"2897",68072,6
"2898",50870,7
"2899",59097,8
"2900",32061,4
"2901",90657,7
"2902",90657,7
"2903",90657,7
"2904",90657,7
"2905",90657,7
"2906",63594,4
"2907",63594,4
"2908",63594,4
"2909",63594,4
"2910",63594,4
"2911",64978,6
"2912",39376,5
"2913",23576,5
"2914",12448,5
"2915",41254,6
"2916",75907,5
"2917",97084,5
"2918",24964,8
"2919",24964,8
"2920",79656,5
"2921",79656,5
"2922",63897,5
"2923",63897,5
"2924",59200,7
"2925",78728,5
"2926",52349,6
"2927",52349,6
"2928",52349,6
"2929",16424,7
"2930",16424,7
"2931",16424,7
"2932",16775,5
"2933",70628,7
"2934",16828,6
"2935",16828,6
"2936",3539,6
"2937",39828,2
"2938",39828,2
"2939",39828,2
"2940",39828,2
"2941",29618,4
"2942",79708,6
"2943",55911,6
"2944",55911,6
"2945",55911,6
"2946",55911,6
"2947",55911,6
"2948",55911,6
"2949",91694,6
"2950",91694,6
"2951",91694,6
"2952",91694,6
"2953",91694,6
"2954",45635,5
"2955",45635,5
"2956",57218,2
"2957",57218,2
"2958",57218,2
"2959",57218,2
"2960",59558,8
"2961",51814,9
"2962",51814,9
"2963",32928,5
"2964",47826,6
"2965",47826,6
"2966",8337,5
"2967",34263,5
"2968",34263,5
"2969",34263,5
"2970",4872,7
"2971",27466,6
"2972",55490,5
"2973",48614,4
"2974",48614,4
"2975",48614,4
"2976",43117,6
"2977",43117,6
"2978",23479,5
"2979",74334,4
"2980",15754,4
"2981",24119,8
"2982",56472,3
"2983",56472,3
"2984",101776,8
"2985",97602,6
"2986",42246,4
"2987",42246,4
"2988",75221,5
"2989",64874,5
"2990",3412,8
"2991",3412,8
"2992",3412,8
"2993",3412,8
"2994",75639,8
"2995",75639,8
"2996",75639,8
"2997",16316,7
"2998",41353,3
"2999",67751,9
"3000",64392,8
"3001",10230,4
"3002",10230,4
"3003",84226,7
"3004",59635,5
"3005",54673,6
"3006",54673,6
"3007",54673,6
"3008",74978,8
"3009",20167,2
"3010",20167,2
"3011",20167,2
"3012",20167,2
"3013",20167,2
"3014",31949,4
"3015",31949,4
"3016",31949,4
"3017",54473,8
"3018",54473,8
"3019",54473,8
"3020",54473,8
"3021",54473,8
"3022",9703,8
"3023",9703,8
"3024",9703,8
"3025",9703,8
"3026",6051,5
"3027",6051,5
"3028",6051,5
"3029",6051,5
"3030",6051,5
"3031",12084,3
"3032",12084,3
"3033",12084,3
"3034",47048,4
"3035",47048,4
"3036",47048,4
"3037",26869,5
"3038",69152,9
"3039",55843,3
"3040",55843,3
"3041",55843,3
"3042",15947,4
"3043",89169,6
"3044",89169,6
"3045",25488,5
"3046",25488,5
"3047",25488,5
"3048",21643,5
"3049",25682,4
"3050",25682,4
"3051",25682,4
"3052",76975,6
"3053",76975,6
"3054",59777,7
"3055",59777,7
"3056",59777,7
"3057",59777,7
"3058",70384,5
"3059",76803,5
"3060",62276,5
"3061",18220,5
"3062",18220,5
"3063",32907,5
"3064",32907,5
"3065",32907,5
"3066",6944,6
"3067",6944,6
"3068",6944,6
"3069",6944,6
"3070",62735,8
"3071",16791,5
"3072",16791,5
"3073",16791,5
"3074",35536,5
"3075",35536,5
"3076",35536,5
"3077",99001,7
"3078",99001,7
"3079",99001,7
"3080",99001,7
"3081",78377,5
"3082",78377,5
"3083",13565,7
"3084",21292,5
"3085",35399,5
"3086",41822,3
"3087",41822,3
"3088",95193,5
