"","unid","num_score"
"1666",94560,4
"1667",51718,4
"1668",34927,4
"1669",34927,4
"1670",34927,4
"1671",34927,4
"1672",34927,4
"1673",34927,4
"1674",62876,5
"1675",62876,5
"1676",62876,5
"1677",62876,5
"1678",62876,5
"1679",62876,5
"1680",62876,5
"1681",3519,5
"1682",3519,5
"1683",45371,6
"1684",40952,4
"1685",43029,3
"1686",92686,9
"1687",92686,9
"1688",32511,4
"1689",99033,5
"1690",99033,5
"1691",6403,5
"1692",40985,6
"1693",40985,6
"1694",40985,6
"1695",55735,1
"1696",9144,2
"1697",9144,2
"1698",9932,4
"1699",9932,4
"1700",88055,2
"1701",88055,2
"1702",68072,2
"1703",68072,2
"1704",90657,4
"1705",90657,4
"1706",90657,4
"1707",90657,4
"1708",90657,4
"1709",63594,3
"1710",63594,3
"1711",63594,3
"1712",63594,3
"1713",63594,3
"1714",64978,4
"1715",12448,3
"1716",75907,7
"1717",24964,4
"1718",24964,4
"1719",63897,2
"1720",63897,2
"1721",59200,4
"1722",16775,1
"1723",29618,3
"1724",79708,3
"1725",55911,5
"1726",55911,5
"1727",55911,5
"1728",55911,5
"1729",55911,5
"1730",55911,5
"1731",91694,5
"1732",91694,5
"1733",91694,5
"1734",91694,5
"1735",91694,5
"1736",45635,1
"1737",45635,1
"1738",57218,2
"1739",57218,2
"1740",57218,2
"1741",57218,2
"1742",59558,4
"1743",51814,6
"1744",51814,6
"1745",47826,4
"1746",47826,4
"1747",8337,3
"1748",34263,3
"1749",34263,3
"1750",34263,3
"1751",27466,6
"1752",55490,4
"1753",43117,4
"1754",43117,4
"1755",74334,1
"1756",15754,2
"1757",24119,5
"1758",101776,5
"1759",97602,5
"1760",42246,3
"1761",42246,3
"1762",75221,3
"1763",64874,3
"1764",3412,7
"1765",3412,7
"1766",3412,7
"1767",3412,7
"1768",16316,5
"1769",67751,3
"1770",64392,8
"1771",84226,1
"1772",54673,5
"1773",54673,5
"1774",54673,5
"1775",54473,8
"1776",54473,8
"1777",54473,8
"1778",54473,8
"1779",54473,8
"1780",9703,6
"1781",9703,6
"1782",9703,6
"1783",9703,6
"1784",47048,1
"1785",47048,1
"1786",47048,1
"1787",69152,5
"1788",55843,2
"1789",55843,2
"1790",55843,2
"1791",89169,4
"1792",89169,4
"1793",25488,5
"1794",25488,5
"1795",25488,5
"1796",25682,3
"1797",25682,3
"1798",25682,3
"1799",76975,7
"1800",76975,7
"1801",59777,3
"1802",59777,3
"1803",59777,3
"1804",59777,3
"1805",76803,5
"1806",62276,5
"1807",32907,3
"1808",32907,3
"1809",32907,3
"1810",62735,4
"1811",16791,3
"1812",16791,3
"1813",16791,3
"1814",99001,5
"1815",99001,5
"1816",99001,5
"1817",99001,5
"1818",21292,1
"1819",35399,3
"1820",41822,4
"1821",41822,4
"1822",95193,3
"1823",95193,3
"1824",95193,3
"1825",95193,3
"1826",22559,3
"1827",22559,3
"1828",57032,5
"1829",89123,3
"1830",89123,3
"1831",10286,4
"1832",10286,4
"1833",26799,4
"1834",59471,2
"1835",37119,4
"1836",37119,4
"1837",93633,4
"1838",93633,4
"1839",93633,4
"1840",44754,4
"1841",44754,4
"1842",44754,4
"1843",79095,3
"1844",88387,2
"1845",88387,2
"1846",88387,2
"1847",88387,2
"1848",36711,4
"1849",92387,3
"1850",92387,3
"1851",92387,3
"1852",92387,3
"1853",91192,4
"1854",91192,4
"1855",24152,6
"1856",46944,2
"1857",46944,2
"1858",16468,4
"1859",77762,2
"1860",21112,5
"1861",91525,5
"1862",18926,4
"1863",18334,3
"1864",65719,3
"1865",46674,4
"1866",46674,4
"1867",46674,4
"1868",11798,3
"1869",11798,3
"1870",11798,3
"1871",11798,3
"1872",54053,5
"1873",54053,5
"1874",54053,5
"1875",11574,5
"1876",11574,5
"1877",11574,5
"1878",11574,5
"1879",11574,5
"1880",11574,5
"1881",70399,4
"1882",70399,4
"1883",70399,4
"1884",62674,2
"1885",5245,5
"1886",5245,5
"1887",5245,5
"1888",70124,3
"1889",44282,3
"1890",44282,3
"1891",380,5
"1892",380,5
"1893",380,5
"1894",380,5
"1895",380,5
"1896",76447,5
"1897",76447,5
"1898",76447,5
"1899",76447,5
"1900",43826,4
"1901",43826,4
"1902",43826,4
"1903",82371,5
"1904",82371,5
"1905",82371,5
"1906",82371,5
"1907",82371,5
"1908",82371,5
"1909",29143,3
"1910",29143,3
"1911",29143,3
"1912",20178,3
"1913",44356,3
"1914",44356,3
"1915",23852,5
"1916",40590,5
"1917",34974,6
"1918",78247,3
"1919",78247,3
"1920",78247,3
"1921",78247,3
"1922",54677,5
"1923",87817,5
"1924",53607,4
"1925",20227,3
"1926",73875,2
"1927",73875,2
"1928",29357,3
"1929",29357,3
"1930",55411,6
"1931",55411,6
"1932",64725,2
"1933",64725,2
"1934",54294,2
"1935",54294,2
"1936",54294,2
"1937",13028,4
"1938",33069,4
"1939",33069,4
"1940",12328,6
"1941",20751,4
"1942",20751,4
"1943",18832,2
"1944",18832,2
"1945",18832,2
"1946",18832,2
"1947",18832,2
"1948",94613,2
"1949",97221,3
"1950",21875,3
"1951",87015,3
"1952",87015,3
"1953",87015,3
"1954",87015,3
"1955",57390,7
"1956",57390,7
"1957",57390,7
"1958",57390,7
"1959",63937,3
"1960",63937,3
"1961",77040,5
"1962",30074,2
"1963",30074,2
"1964",30074,2
"1965",30074,2
"1966",21447,1
"1967",32786,4
"1968",26254,5
"1969",74818,4
"1970",14587,4
"1971",14587,4
"1972",14587,4
"1973",52109,2
"1974",3719,2
"1975",66766,4
"1976",66766,4
"1977",8298,4
"1978",8298,4
"1979",74015,1
"1980",50892,2
"1981",78262,3
"1982",13477,3
"1983",13477,3
"1984",30563,3
"1985",30563,3
"1986",19118,3
"1987",27033,4
"1988",27033,4
"1989",27033,4
"1990",68182,3
"1991",68182,3
"1992",4205,3
"1993",4205,3
"1994",4205,3
"1995",26963,2
"1996",26963,2
"1997",51352,4
"1998",51352,4
"1999",60340,2
"2000",29286,3
"2001",71375,2
"2002",54260,3
"2003",41058,4
"2004",41058,4
"2005",41058,4
"2006",41058,4
"2007",59853,6
"2008",59853,6
"2009",1874,3
"2010",17091,6
"2011",59484,3
"2012",7716,4
"2013",95358,3
"2014",95358,3
"2015",95358,3
"2016",67924,2
"2017",67924,2
"2018",57727,4
"2019",73626,1
"2020",57060,4
"2021",57060,4
"2022",60768,6
"2023",88592,5
"2024",88592,5
"2025",61045,3
"2026",61045,3
"2027",61045,3
"2028",66559,3
"2029",66559,3
"2030",37693,2
"2031",38715,4
"2032",38715,4
"2033",98894,3
"2034",98894,3
"2035",98894,3
"2036",91730,3
"2037",91730,3
"2038",60585,7
"2039",36642,2
"2040",75698,3
"2041",74438,3
"2042",74438,3
"2043",74438,3
"2044",24456,3
"2045",24456,3
"2046",46898,4
"2047",65517,5
"2048",36006,4
"2049",102389,6
"2050",102389,6
"2051",102389,6
"2052",41252,2
"2053",10357,2
"2054",10357,2
"2055",11107,2
"2056",33174,4
"2057",37114,1
"2058",37114,1
"2059",37114,1
"2060",38903,3
"2061",70858,4
"2062",64853,5
"2063",64853,5
"2064",64853,5
"2065",64853,5
"2066",39926,2
"2067",69158,1
"2068",41301,6
"2069",33005,5
"2070",15202,3
"2071",15202,3
"2072",15202,3
"2073",15202,3
"2074",86264,3
"2075",48869,3
"2076",22484,4
"2077",22484,4
"2078",22484,4
"2079",22484,4
"2080",22484,4
"2081",60646,6
"2082",97560,5
"2083",97560,5
"2084",85096,2
"2085",85644,7
"2086",86342,5
"2087",68404,6
"2088",28846,3
"2089",45364,4
"2090",45364,4
"2091",45364,4
"2092",45364,4
"2093",70695,5
"2094",25759,1
"2095",25759,1
"2096",71612,4
"2097",71612,4
"2098",79559,5
"2099",79559,5
"2100",79559,5
"2101",80748,3
"2102",9036,3
"2103",6090,4
"2104",11485,5
"2105",11485,5
"2106",61281,2
"2107",91246,4
"2108",91246,4
"2109",21261,2
"2110",64098,3
"2111",64702,3
"2112",64702,3
"2113",22206,3
"2114",22206,3
"2115",62534,5
"2116",21738,6
"2117",21738,6
"2118",21738,6
"2119",36851,4
"2120",36851,4
"2121",36851,4
"2122",85354,1
"2123",50339,4
"2124",8443,5
"2125",49286,4
"2126",21111,1
"2127",86026,4
"2128",86026,4
"2129",34557,3
"2130",79442,4
"2131",79442,4
"2132",77297,3
"2133",2958,4
"2134",2958,4
"2135",83656,4
"2136",40785,3
"2137",40785,3
"2138",72541,3
"2139",72541,3
"2140",72541,3
"2141",72541,3
"2142",82034,2
"2143",25873,2
"2144",15256,2
"2145",80419,5
"2146",80419,5
"2147",80419,5
"2148",80419,5
"2149",64405,3
"2150",64405,3
"2151",64405,3
"2152",59174,5
"2153",27000,3
"2154",27000,3
"2155",16614,2
"2156",16614,2
"2157",36366,5
"2158",66023,4
"2159",67346,6
"2160",67346,6
"2161",34567,3
"2162",34567,3
"2163",84989,5
"2164",84989,5
"2165",84989,5
"2166",35736,3
"2167",35736,3
"2168",35736,3
"2169",31322,2
"2170",17944,3
"2171",17944,3
"2172",17944,3
"2173",17944,3
"2174",17944,3
"2175",17944,3
"2176",92607,4
"2177",92607,4
"2178",16538,2
"2179",34780,1
"2180",37711,3
"2181",37711,3
"2182",88824,4
"2183",72729,2
"2184",41110,5
"2185",85838,3
"2186",53076,5
"2187",53076,5
"2188",53076,5
"2189",53076,5
"2190",97637,2
"2191",59572,4
"2192",62696,4
"2193",24044,5
"2194",24044,5
"2195",6924,5
"2196",86137,4
"2197",86137,4
"2198",62677,4
"2199",62677,4
"2200",62677,4
"2201",13119,3
"2202",13119,3
"2203",13119,3
"2204",28470,5
"2205",56539,5
"2206",56539,5
"2207",56539,5
"2208",36745,1
"2209",36745,1
"2210",36109,5
"2211",36109,5
"2212",36109,5
"2213",100168,2
"2214",40506,7
"2215",63226,5
"2216",78596,4
"2217",78596,4
"2218",78596,4
"2219",25475,1
"2220",40829,3
"2221",40829,3
"2222",40829,3
"2223",15242,3
"2224",69946,4
"2225",75746,3
"2226",54794,4
"2227",54794,4
"2228",54794,4
"2229",54794,4
"2230",82375,3
"2231",74821,2
"2232",86696,5
"2233",89442,3
"2234",89442,3
"2235",37465,4
"2236",14798,4
"2237",14798,4
"2238",97822,3
"2239",97822,3
"2240",69083,4
"2241",69083,4
"2242",36942,3
"2243",6477,3
"2244",35172,3
"2245",35172,3
"2246",93148,5
"2247",9415,6
"2248",20394,5
"2249",81960,5
"2250",81960,5
"2251",52549,3
"2252",11922,3
"2253",11922,3
"2254",11922,3
"2255",11922,3
"2256",72139,4
"2257",57461,4
"2258",59234,4
"2259",59234,4
"2260",28438,2
"2261",28438,2
"2262",28438,2
"2263",28438,2
"2264",85348,2
"2265",44413,4
"2266",36699,5
"2267",36699,5
"2268",36978,4
"2269",36978,4
"2270",36978,4
"2271",77168,3
"2272",77168,3
"2273",77168,3
"2274",57599,4
"2275",42028,4
"2276",20553,2
"2277",48202,3
"2278",38678,5
"2279",32494,5
"2280",32494,5
"2281",32494,5
"2282",62018,5
"2283",32569,3
"2284",32569,3
"2285",32569,3
"2286",76784,2
"2287",76784,2
"2288",72932,4
"2289",72932,4
"2290",72932,4
"2291",72932,4
"2292",71831,3
"2293",71831,3
"2294",71831,3
"2295",46905,4
"2296",46905,4
"2297",51419,6
"2298",61450,3
"2299",61450,3
"2300",61450,3
"2301",80795,3
"2302",80795,3
"2303",93469,2
"2304",69312,2
"2305",2221,3
"2306",2221,3
"2307",60979,2
"2308",99884,4
"2309",99884,4
"2310",22150,4
"2311",22150,4
"2312",92454,4
"2313",92454,4
"2314",30244,2
"2315",24345,4
"2316",23796,5
"2317",12791,5
"2318",12791,5
"2319",12791,5
"2320",89733,3
"2321",31070,2
"2322",31070,2
"2323",31070,2
"2324",31070,2
"2325",46779,4
"2326",15870,4
"2327",11685,5
"2328",27587,3
"2329",27587,3
"2330",30360,4
"2331",30360,4
"2332",30360,4
"2333",43760,4
"2334",59468,3
"2335",59468,3
"2336",59468,3
"2337",59468,3
"2338",59468,3
"2339",15227,3
"2340",833,3
"2341",833,3
"2342",10589,5
"2343",84965,6
"2344",84965,6
"2345",93498,3
"2346",89965,3
"2347",21976,2
"2348",73222,4
"2349",73222,4
"2350",47806,3
"2351",53072,5
"2352",32195,4
"2353",32195,4
"2354",25772,7
"2355",25772,7
"2356",25772,7
"2357",25772,7
"2358",49935,4
"2359",49935,4
"2360",5071,1
"2361",39231,4
"2362",72281,3
"2363",69768,4
"2364",53189,2
"2365",38752,2
"2366",38752,2
"2367",37954,4
"2368",37954,4
"2369",82646,5
"2370",82646,5
"2371",50999,5
"2372",50999,5
"2373",50999,5
"2374",75031,3
"2375",75031,3
"2376",43411,3
"2377",26829,6
"2378",50980,3
"2379",50980,3
"2380",16783,5
"2381",12304,4
"2382",12304,4
"2383",12304,4
"2384",92766,1
"2385",92766,1
"2386",92766,1
"2387",32648,7
"2388",32648,7
"2389",32648,7
"2390",69697,4
"2391",18942,3
"2392",21174,2
"2393",46346,5
"2394",22082,4
"2395",22082,4
"2396",22082,4
"2397",22082,4
"2398",36532,3
"2399",36532,3
"2400",3934,2
"2401",55059,3
"2402",37001,4
"2403",85079,2
"2404",49497,4
"2405",97335,2
"2406",97335,2
"2407",60624,1
"2408",94625,3
"2409",95166,3
"2410",6450,3
"2411",6450,3
"2412",6450,3
"2413",40694,4
"2414",40694,4
"2415",25183,4
"2416",13865,4
"2417",13865,4
"2418",13865,4
"2419",95872,2
"2420",95872,2
"2421",45240,3
"2422",74001,3
"2423",74001,3
"2424",74001,3
"2425",47837,3
"2426",29577,1
"2427",44686,3
"2428",84090,4
"2429",31900,2
"2430",60782,2
"2431",30566,3
"2432",30566,3
"2433",90487,4
"2434",85718,4
"2435",68700,4
"2436",68700,4
"2437",48468,3
"2438",48468,3
"2439",48468,3
"2440",48468,3
"2441",79786,3
"2442",85046,4
"2443",68406,3
"2444",68406,3
"2445",90953,3
"2446",90953,3
"2447",47991,5
"2448",47991,5
"2449",47991,5
"2450",47991,5
"2451",47991,5
"2452",83216,7
"2453",16485,3
"2454",16485,3
"2455",46142,4
"2456",20274,2
"2457",20274,2
"2458",20274,2
"2459",71407,5
"2460",71407,5
"2461",71407,5
"2462",71407,5
"2463",66938,5
"2464",61857,3
"2465",22858,3
"2466",89617,4
"2467",89617,4
"2468",89617,4
"2469",398,3
"2470",14418,3
"2471",14418,3
"2472",37006,1
"2473",81954,6
"2474",50016,5
"2475",50016,5
"2476",31716,4
"2477",31716,4
"2478",31716,4
"2479",31716,4
"2480",31716,4
"2481",765,2
"2482",89215,2
"2483",89215,2
"2484",89215,2
"2485",89215,2
"2486",99885,5
"2487",59109,4
"2488",15309,5
"2489",15309,5
"2490",91965,3
"2491",22423,2
"2492",22423,2
"2493",22423,2
"2494",22423,2
"2495",60843,2
"2496",60843,2
"2497",52302,4
"2498",13207,3
"2499",96142,6
"2500",11992,2
"2501",35851,2
"2502",35851,2
"2503",78640,4
"2504",31610,3
"2505",51184,3
"2506",65262,7
"2507",65262,7
"2508",65262,7
"2509",65262,7
"2510",65262,7
"2511",48426,3
"2512",98531,2
"2513",98531,2
"2514",28343,3
"2515",28343,3
"2516",93207,5
"2517",93207,5
"2518",17884,2
"2519",17884,2
"2520",17884,2
"2521",40525,2
"2522",2968,4
"2523",2968,4
"2524",2968,4
"2525",14623,2
"2526",14623,2
"2527",19646,2
"2528",19646,2
"2529",14650,4
"2530",39868,3
"2531",6413,5
"2532",6413,5
"2533",6413,5
"2534",10304,3
"2535",31139,1
"2536",85392,5
"2537",85392,5
"2538",85392,5
"2539",85392,5
"2540",71489,3
"2541",100944,1
"2542",100944,1
"2543",21323,4
"2544",94586,5
"2545",94586,5
"2546",63316,6
"2547",68343,1
"2548",47761,5
"2549",47761,5
"2550",43790,4
"2551",43790,4
"2552",28549,4
"2553",28549,4
"2554",28549,4
"2555",35406,3
"2556",35406,3
"2557",27394,1
"2558",65618,2
"2559",44021,4
"2560",44021,4
"2561",50607,2
"2562",13482,4
"2563",80753,4
"2564",10882,4
"2565",75482,4
"2566",64258,6
"2567",64258,6
"2568",24934,5
"2569",89962,2
"2570",89962,2
"2571",89962,2
"2572",89962,2
"2573",89962,2
"2574",89962,2
"2575",18804,7
"2576",4358,2
"2577",71994,3
"2578",24462,7
"2579",24462,7
"2580",45014,4
"2581",96403,2
"2582",96403,2
"2583",94603,3
"2584",94603,3
"2585",75700,4
"2586",75700,4
"2587",100486,2
"2588",100486,2
"2589",100486,2
"2590",67329,6
"2591",67329,6
"2592",67329,6
"2593",67329,6
"2594",31179,4
"2595",79567,6
"2596",79567,6
"2597",79567,6
"2598",79567,6
"2599",79567,6
"2600",49056,4
"2601",50209,6
"2602",50209,6
"2603",50209,6
"2604",46230,4
"2605",46230,4
"2606",46755,1
"2607",46755,1
"2608",46755,1
"2609",73617,3
"2610",65494,3
"2611",65494,3
"2612",65494,3
"2613",65494,3
"2614",53906,6
"2615",81283,6
"2616",81283,6
"2617",32466,6
"2618",32466,6
"2619",75976,2
"2620",3458,4
"2621",3458,4
"2622",3458,4
"2623",101184,6
"2624",29935,4
"2625",6748,3
"2626",6748,3
"2627",38959,5
"2628",18420,3
"2629",18420,3
"2630",86379,4
"2631",8196,5
"2632",51559,1
"2633",59333,6
"2634",59333,6
"2635",92984,6
"2636",92984,6
"2637",96981,2
"2638",96981,2
"2639",82431,2
"2640",69434,3
"2641",69434,3
"2642",53985,5
"2643",431,4
"2644",431,4
"2645",431,4
"2646",45876,4
"2647",45876,4
"2648",45876,4
"2649",45876,4
"2650",40284,3
"2651",53593,4
"2652",53593,4
"2653",53593,4
"2654",41192,2
"2655",31350,6
"2656",31350,6
"2657",31350,6
"2658",86036,4
"2659",86036,4
"2660",42423,3
"2661",47392,2
"2662",47392,2
"2663",47392,2
"2664",47392,2
"2665",47392,2
"2666",100184,2
"2667",100184,2
"2668",100184,2
"2669",100184,2
"2670",100184,2
"2671",80648,3
"2672",43215,3
"2673",43215,3
"2674",53300,4
"2675",53300,4
"2676",18904,3
"2677",18904,3
"2678",99814,1
"2679",99814,1
"2680",62460,3
"2681",62460,3
"2682",30640,4
"2683",51246,3
"2684",51246,3
"2685",51246,3
"2686",46123,4
"2687",46123,4
"2688",46123,4
"2689",52434,3
"2690",52434,3
"2691",15063,3
"2692",40897,3
"2693",84589,2
"2694",84589,2
"2695",58461,3
"2696",58461,3
"2697",58461,3
"2698",58461,3
"2699",58461,3
"2700",27618,5
"2701",36746,3
"2702",91743,4
"2703",91743,4
"2704",71178,3
"2705",71178,3
"2706",71178,3
"2707",84836,7
"2708",66303,7
"2709",66303,7
"2710",66303,7
"2711",81274,2
"2712",53823,4
"2713",53823,4
"2714",17496,2
"2715",17496,2
"2716",17496,2
"2717",17496,2
"2718",17496,2
"2719",17496,2
"2720",39324,8
"2721",39324,8
"2722",70450,3
"2723",20662,5
"2724",66007,3
"2725",7982,3
"2726",93612,3
"2727",93612,3
"2728",80178,2
"2729",60273,2
"2730",60273,2
"2731",60273,2
"2732",67656,6
"2733",67656,6
"2734",26935,3
"2735",26935,3
"2736",26935,3
"2737",26935,3
"2738",2422,6
"2739",2422,6
"2740",2422,6
"2741",2422,6
"2742",2422,6
"2743",36027,4
"2744",36027,4
"2745",36027,4
"2746",36027,4
"2747",24325,4
"2748",69619,2
"2749",34440,3
"2750",28705,2
"2751",28705,2
"2752",28705,2
"2753",28705,2
"2754",77532,5
"2755",77532,5
"2756",57222,5
"2757",57507,4
"2758",59788,2
"2759",59788,2
"2760",99013,6
"2761",96145,1
"2762",80699,2
"2763",39168,6
"2764",34660,4
"2765",14324,4
"2766",3342,3
"2767",64653,5
"2768",69444,3
"2769",58251,3
"2770",58251,3
"2771",58251,3
"2772",17176,3
"2773",17176,3
"2774",69706,4
"2775",69706,4
"2776",69706,4
"2777",65841,4
"2778",65841,4
"2779",65841,4
"2780",7303,7
"2781",7303,7
"2782",7303,7
"2783",7303,7
"2784",7303,7
"2785",18393,3
"2786",57166,3
"2787",57166,3
"2788",57166,3
"2789",70736,3
"2790",70736,3
"2791",70736,3
"2792",70029,4
"2793",70029,4
"2794",40346,3
"2795",73743,2
"2796",73743,2
"2797",72495,4
"2798",15907,2
"2799",44248,5
"2800",44248,5
"2801",45386,1
"2802",15114,4
"2803",61785,2
"2804",79328,2
"2805",79328,2
"2806",79328,2
"2807",38732,4
"2808",24706,6
"2809",56944,4
"2810",25298,4
"2811",25298,4
"2812",25298,4
"2813",25298,4
"2814",25298,4
"2815",30835,5
"2816",21281,3
"2817",6563,1
"2818",63871,4
"2819",63871,4
"2820",63871,4
"2821",63871,4
"2822",59224,1
"2823",59224,1
"2824",2962,2
"2825",2962,2
"2826",2962,2
"2827",2962,2
"2828",11045,4
"2829",11045,4
"2830",13544,2
"2831",3336,5
"2832",3336,5
"2833",3336,5
"2834",3336,5
"2835",19869,6
"2836",19869,6
"2837",10894,5
"2838",46926,3
"2839",46926,3
"2840",24103,1
"2841",68600,2
"2842",26856,4
"2843",26856,4
"2844",26856,4
"2845",66399,2
"2846",81428,3
"2847",81428,3
"2848",9741,1
"2849",19178,3
"2850",21013,3
"2851",21013,3
"2852",11636,3
"2853",11636,3
"2854",87476,4
"2855",87476,4
"2856",87476,4
"2857",87476,4
"2858",87476,4
"2859",88964,4
"2860",25398,2
"2861",25398,2
"2862",68288,4
"2863",68288,4
"2864",68288,4
"2865",98414,1
"2866",53273,2
"2867",53273,2
"2868",79927,2
"2869",79927,2
"2870",31030,2
"2871",31030,2
"2872",31030,2
"2873",14635,5
"2874",94758,2
"2875",28251,3
"2876",30873,4
"2877",53621,2
"2878",15627,4
"2879",15627,4
"2880",95441,3
"2881",95441,3
"2882",51331,5
"2883",51331,5
"2884",51331,5
"2885",28827,4
"2886",67545,4
"2887",67545,4
"2888",67545,4
"2889",67545,4
"2890",70708,9
"2891",70708,9
"2892",70708,9
"2893",51901,3
"2894",51901,3
"2895",51901,3
"2896",51901,3
"2897",51901,3
"2898",10808,3
"2899",10808,3
"2900",10808,3
"2901",10808,3
"2902",47787,5
"2903",47787,5
"2904",47787,5
"2905",88967,1
"2906",88967,1
"2907",90461,2
"2908",90461,2
"2909",90461,2
"2910",48693,5
"2911",48693,5
"2912",67218,4
"2913",67218,4
"2914",67218,4
"2915",3521,3
"2916",76233,3
"2917",21818,7
"2918",29433,3
"2919",71294,4
"2920",71294,4
"2921",69317,5
"2922",69317,5
"2923",21560,3
"2924",46945,6
"2925",46945,6
"2926",76728,3
"2927",76728,3
"2928",76728,3
"2929",93297,4
"2930",65579,4
"2931",27758,5
"2932",12095,1
"2933",46629,1
"2934",46629,1
"2935",91387,4
"2936",43294,4
"2937",67096,4
"2938",67096,4
"2939",67096,4
"2940",38165,5
"2941",38165,5
"2942",26322,2
"2943",26322,2
"2944",50558,3
"2945",44387,6
"2946",47566,4
"2947",47566,4
"2948",47566,4
"2949",47566,4
"2950",39179,3
"2951",59886,6
"2952",59886,6
"2953",19897,5
"2954",73491,5
"2955",73491,5
"2956",73491,5
"2957",73491,5
"2958",94258,6
"2959",94258,6
"2960",10340,1
"2961",10340,1
"2962",10340,1
"2963",36547,2
"2964",36547,2
"2965",8593,2
"2966",8593,2
"2967",8593,2
"2968",8593,2
"2969",8553,2
"2970",8553,2
"2971",98527,4
"2972",72737,5
"2973",72737,5
"2974",11068,3
"2975",35007,4
"2976",35007,4
"2977",35007,4
"2978",35007,4
"2979",35007,4
"2980",35007,4
"2981",93274,2
"2982",93274,2
"2983",93274,2
"2984",4985,4
"2985",99407,1
"2986",99407,1
"2987",32710,4
"2988",32710,4
"2989",32710,4
"2990",9905,2
"2991",9905,2
"2992",9905,2
"2993",9905,2
"2994",9905,2
"2995",69851,3
"2996",47869,5
"2997",51147,4
"2998",51147,4
"2999",97204,4
"3000",97204,4
"3001",36385,3
"3002",52925,4
"3003",52925,4
"3004",29190,4
"3005",97124,3
"3006",63719,4
"3007",32107,5
"3008",32107,5
"3009",32107,5
"3010",32107,5
"3011",53532,4
"3012",72935,5
"3013",72935,5
"3014",28957,3
"3015",89631,4
"3016",44277,2
"3017",44277,2
"3018",44277,2
"3019",12543,2
"3020",28113,2
"3021",21038,2
"3022",28629,2
"3023",28629,2
"3024",28629,2
"3025",28629,2
"3026",28629,2
"3027",40922,5
"3028",40922,5
"3029",40922,5
"3030",40922,5
"3031",55541,3
"3032",55541,3
"3033",33360,5
"3034",58678,4
"3035",58678,4
"3036",55204,4
"3037",90477,4
"3038",38965,3
"3039",38965,3
"3040",38965,3
"3041",84013,4
"3042",65359,1
"3043",89835,4
"3044",89835,4
"3045",89835,4
"3046",89835,4
"3047",89835,4
"3048",89835,4
"3049",100350,3
"3050",30317,5
"3051",91323,4
"3052",49598,1
"3053",49598,1
"3054",37176,1
"3055",37176,1
"3056",37176,1
"3057",37176,1
"3058",37176,1
"3059",40075,5
"3060",40075,5
"3061",40075,5
"3062",40075,5
"3063",40075,5
"3064",40075,5
"3065",40075,5
"3066",100067,4
"3067",100067,4
"3068",48818,3
"3069",48818,3
"3070",48818,3
"3071",48818,3
"3072",62998,6
"3073",62998,6
"3074",62998,6
"3075",62998,6
"3076",62998,6
"3077",13980,2
"3078",100091,4
"3079",75551,5
"3080",7999,8
"3081",725,3
"3082",61820,4
"3083",61820,4
"3084",57008,3
"3085",57008,3
