"","unid","grit_score"
"1666",17756,2
"1667",17756,9
"1668",4127,0
"1669",4127,7
"1670",81937,7
"1671",81937,1
"1672",81937,1
"1673",76844,8
"1674",76844,6
"1675",76844,5
"1676",12758,4
"1677",58071,3
"1678",19434,2
"1679",19434,7
"1680",61714,9
"1681",75216,2
"1682",49334,2
"1683",49334,9
"1684",41095,3
"1685",53317,2
"1686",41686,7
"1687",42450,8
"1688",42450,9
"1689",70451,5
"1690",61444,2
"1691",61444,6
"1692",60584,2
"1693",60584,6
"1694",60584,5
"1695",83805,6
"1696",26968,1
"1697",5480,7
"1698",5480,4
"1699",91482,1
"1700",29069,1
"1701",71527,4
"1702",18218,0
"1703",2828,2
"1704",9053,5
"1705",57368,9
"1706",57368,4
"1707",30649,9
"1708",30649,2
"1709",30649,5
"1710",61859,6
"1711",29461,9
"1712",29461,0
"1713",32418,9
"1714",26020,6
"1715",26020,5
"1716",99921,3
"1717",47436,2
"1718",62867,6
"1719",75605,1
"1720",82547,6
"1721",82547,2
"1722",82547,5
"1723",20006,8
"1724",20006,9
"1725",49331,4
"1726",44464,9
"1727",12295,2
"1728",97591,4
"1729",35577,7
"1730",46488,9
"1731",46488,2
"1732",86073,9
"1733",86073,0
"1734",86073,6
"1735",22309,8
"1736",52014,9
"1737",78618,0
"1738",61949,7
"1739",61949,7
"1740",57227,0
"1741",48101,4
"1742",95608,0
"1743",92014,9
"1744",75058,6
"1745",56717,8
"1746",56717,3
"1747",56717,1
"1748",46046,3
"1749",99702,5
"1750",99702,9
"1751",99607,7
"1752",99607,1
"1753",34846,8
"1754",34846,2
"1755",34846,5
"1756",34846,1
"1757",34846,2
"1758",32695,4
"1759",57406,0
"1760",23248,7
"1761",100017,3
"1762",100017,2
"1763",100017,0
"1764",100017,7
"1765",55812,7
"1766",61353,9
"1767",66507,1
"1768",22543,1
"1769",22543,8
"1770",22543,5
"1771",16170,8
"1772",39477,2
"1773",39477,4
"1774",51819,3
"1775",29258,8
"1776",29258,6
"1777",29258,4
"1778",54916,3
"1779",54916,7
"1780",54916,7
"1781",54916,6
"1782",54916,9
"1783",81741,3
"1784",35381,0
"1785",35724,5
"1786",35724,5
"1787",35724,2
"1788",35724,7
"1789",35724,1
"1790",35724,5
"1791",30049,3
"1792",21162,5
"1793",378,5
"1794",378,6
"1795",61044,0
"1796",17240,5
"1797",50879,0
"1798",2785,3
"1799",2785,7
"1800",15644,2
"1801",93755,4
"1802",78252,8
"1803",90473,5
"1804",61426,2
"1805",46664,6
"1806",75717,4
"1807",32529,4
"1808",32529,1
"1809",90268,3
"1810",14419,9
"1811",101887,0
"1812",101887,9
"1813",42717,8
"1814",42717,7
"1815",42717,2
"1816",47809,2
"1817",11063,2
"1818",77654,0
"1819",77654,5
"1820",56863,4
"1821",102087,6
"1822",67928,4
"1823",33018,0
"1824",62785,1
"1825",45517,4
"1826",87038,8
"1827",62139,8
"1828",62139,4
"1829",62139,7
"1830",29815,0
"1831",14984,1
"1832",14984,5
"1833",14984,5
"1834",96262,1
"1835",96262,1
"1836",42264,5
"1837",42264,1
"1838",42264,5
"1839",64681,7
"1840",64681,0
"1841",64681,9
"1842",64681,5
"1843",82236,7
"1844",158,3
"1845",158,2
"1846",158,3
"1847",158,4
"1848",158,1
"1849",93699,4
"1850",93699,8
"1851",70044,5
"1852",50559,1
"1853",34812,8
"1854",73864,0
"1855",20262,0
"1856",3620,3
"1857",24411,4
"1858",24411,7
"1859",60710,3
"1860",63567,9
"1861",63567,8
"1862",63567,6
"1863",63567,1
"1864",43970,6
"1865",22747,3
"1866",1323,4
"1867",3544,2
"1868",4224,2
"1869",74561,1
"1870",74561,4
"1871",27719,5
"1872",27719,5
"1873",42711,8
"1874",42711,0
"1875",42711,9
"1876",2014,7
"1877",73132,3
"1878",47706,1
"1879",72021,1
"1880",60425,6
"1881",60425,6
"1882",31004,4
"1883",750,7
"1884",31145,8
"1885",48308,8
"1886",48308,9
"1887",13551,9
"1888",13551,9
"1889",79694,9
"1890",78458,9
"1891",52699,2
"1892",59823,3
"1893",88495,7
"1894",88944,4
"1895",18790,4
"1896",57759,7
"1897",61778,7
"1898",93767,8
"1899",93767,2
"1900",67137,2
"1901",41490,5
"1902",13730,2
"1903",13730,9
"1904",13730,0
"1905",25270,3
"1906",2122,2
"1907",2122,1
"1908",30001,8
"1909",101624,7
"1910",101624,9
"1911",41293,2
"1912",41293,6
"1913",40914,2
"1914",72275,7
"1915",88012,8
"1916",88012,7
"1917",33757,2
"1918",54705,3
"1919",18379,2
"1920",33066,6
"1921",15968,0
"1922",38029,4
"1923",38029,2
"1924",22884,2
"1925",92926,4
"1926",72640,1
"1927",90198,9
"1928",44349,1
"1929",21831,1
"1930",96891,4
"1931",54350,0
"1932",68975,0
"1933",23102,5
"1934",30260,1
"1935",47484,0
"1936",47484,0
"1937",47484,3
"1938",47484,9
"1939",47484,8
"1940",47484,0
"1941",102231,1
"1942",102231,1
"1943",64837,5
"1944",90910,1
"1945",90409,6
"1946",60888,8
"1947",60888,2
"1948",15584,0
"1949",28522,6
"1950",28522,1
"1951",28522,1
"1952",28522,2
"1953",28522,8
"1954",66920,5
"1955",66920,6
"1956",36853,6
"1957",36853,9
"1958",60074,2
"1959",60074,7
"1960",43432,7
"1961",71610,4
"1962",94034,7
"1963",40053,9
"1964",25796,8
"1965",13023,8
"1966",13023,6
"1967",18624,9
"1968",18624,8
"1969",45395,5
"1970",24108,9
"1971",24108,8
"1972",24153,5
"1973",27584,3
"1974",26937,9
"1975",26937,7
"1976",26937,2
"1977",95907,3
"1978",77918,8
"1979",22963,1
"1980",36657,7
"1981",36657,4
"1982",36657,1
"1983",36657,7
"1984",6250,0
"1985",6250,7
"1986",10661,0
"1987",10661,3
"1988",10661,7
"1989",10661,2
"1990",10661,0
"1991",10661,0
"1992",3872,4
"1993",91143,0
"1994",91143,5
"1995",10452,9
"1996",29316,6
"1997",9521,9
"1998",84962,9
"1999",84962,5
"2000",10767,6
"2001",84503,2
"2002",77227,0
"2003",41299,7
"2004",19602,2
"2005",77707,1
"2006",77707,9
"2007",24520,9
"2008",5378,7
"2009",68552,9
"2010",68552,5
"2011",68552,2
"2012",25608,2
"2013",23600,9
"2014",91909,9
"2015",91909,9
"2016",46993,9
"2017",63377,3
"2018",63377,5
"2019",63377,9
"2020",38260,5
"2021",38260,0
"2022",70139,3
"2023",68929,6
"2024",94980,7
"2025",94980,2
"2026",66451,4
"2027",3508,3
"2028",86678,8
"2029",13314,3
"2030",13314,6
"2031",13314,2
"2032",5112,7
"2033",82850,2
"2034",27923,6
"2035",93506,0
"2036",24132,4
"2037",42865,2
"2038",25994,0
"2039",6418,9
"2040",16563,8
"2041",33225,0
"2042",100344,3
"2043",16982,7
"2044",65447,2
"2045",99270,4
"2046",21625,2
"2047",11710,1
"2048",55471,4
"2049",55471,2
"2050",55471,3
"2051",95309,3
"2052",42758,5
"2053",8470,3
"2054",72384,7
"2055",18871,8
"2056",50128,6
"2057",58252,8
"2058",4312,6
"2059",4312,1
"2060",96789,2
"2061",92625,4
"2062",87922,8
"2063",87922,4
"2064",87922,1
"2065",49060,9
"2066",49060,2
"2067",51965,4
"2068",51965,9
"2069",43931,0
"2070",1657,1
"2071",1657,3
"2072",94747,7
"2073",2164,0
"2074",2164,6
"2075",88444,3
"2076",99009,7
"2077",99009,2
"2078",25578,7
"2079",25578,4
"2080",25578,6
"2081",39861,2
"2082",58367,9
"2083",33566,2
"2084",33566,9
"2085",18544,0
"2086",14318,0
"2087",26955,2
"2088",26955,3
"2089",26955,0
"2090",26955,3
"2091",26955,1
"2092",80326,3
"2093",90745,2
"2094",90745,0
"2095",76687,3
"2096",76687,0
"2097",26976,2
"2098",33987,1
"2099",23965,4
"2100",23965,8
"2101",23965,5
"2102",23965,9
"2103",50051,9
"2104",20842,7
"2105",20842,7
"2106",75573,8
"2107",79435,5
"2108",67995,0
"2109",67995,8
"2110",10418,0
"2111",30749,6
"2112",30749,1
"2113",78358,4
"2114",38182,4
"2115",38182,1
"2116",38182,1
"2117",38182,5
"2118",75362,4
"2119",77255,6
"2120",77255,1
"2121",77255,4
"2122",77255,7
"2123",77255,1
"2124",60398,4
"2125",60398,3
"2126",45265,4
"2127",101865,4
"2128",19465,9
"2129",42399,3
"2130",42399,1
"2131",80866,5
"2132",80866,5
"2133",69101,2
"2134",13798,3
"2135",26476,2
"2136",49865,8
"2137",78087,5
"2138",78087,8
"2139",51092,0
"2140",72648,1
"2141",13427,9
"2142",13427,0
"2143",79331,8
"2144",87899,0
"2145",68359,4
"2146",68359,6
"2147",68359,7
"2148",4672,0
"2149",4672,8
"2150",46685,8
"2151",46685,5
"2152",46685,5
"2153",46685,8
"2154",46685,6
"2155",46685,0
"2156",46685,1
"2157",46685,6
"2158",46685,0
"2159",33894,4
"2160",81570,7
"2161",81570,2
"2162",81570,3
"2163",81570,0
"2164",15015,8
"2165",89084,9
"2166",89084,2
"2167",47014,7
"2168",81295,9
"2169",81295,8
"2170",81295,1
"2171",75891,0
"2172",75891,1
"2173",88341,0
"2174",88341,4
"2175",32177,8
"2176",32177,3
"2177",32177,8
"2178",36544,9
"2179",88231,3
"2180",62416,1
"2181",102524,7
"2182",20722,7
"2183",11655,4
"2184",11655,7
"2185",11655,8
"2186",11655,8
"2187",11655,6
"2188",11655,4
"2189",74760,7
"2190",74760,3
"2191",69632,0
"2192",69632,2
"2193",73487,6
"2194",46238,5
"2195",46238,8
"2196",2659,4
"2197",19162,2
"2198",19162,7
"2199",14310,8
"2200",42943,9
"2201",42727,3
"2202",63119,4
"2203",96022,7
"2204",96022,2
"2205",53290,7
"2206",53290,6
"2207",98539,9
"2208",52120,6
"2209",52120,4
"2210",66009,8
"2211",95514,3
"2212",100257,2
"2213",100257,1
"2214",100257,1
"2215",100257,8
"2216",100257,7
"2217",100257,6
"2218",81947,5
"2219",96790,0
"2220",50932,0
"2221",50932,2
"2222",50932,6
"2223",50932,8
"2224",50932,7
"2225",89723,1
"2226",89723,0
"2227",24492,0
"2228",24492,7
"2229",24492,6
"2230",30905,3
"2231",75307,8
"2232",73232,9
"2233",73232,9
"2234",73232,9
"2235",37551,1
"2236",92609,2
"2237",22762,2
"2238",22762,1
"2239",31842,9
"2240",75116,1
"2241",75116,2
"2242",75116,6
"2243",94081,7
"2244",102316,1
"2245",92642,6
"2246",92642,6
"2247",26415,2
"2248",19260,6
"2249",36002,1
"2250",36002,4
"2251",36002,7
"2252",36002,9
"2253",25009,3
"2254",25009,9
"2255",25009,9
"2256",96705,7
"2257",96705,9
"2258",76572,3
"2259",76572,8
"2260",10322,4
"2261",24457,3
"2262",67528,5
"2263",67528,4
"2264",1645,7
"2265",1645,6
"2266",38724,5
"2267",97647,8
"2268",94785,3
"2269",94785,6
"2270",24945,8
"2271",77810,4
"2272",42998,3
"2273",42998,1
"2274",42998,8
"2275",64915,4
"2276",64915,8
"2277",7148,1
"2278",24201,9
"2279",24201,5
"2280",27177,3
"2281",27177,7
"2282",41853,6
"2283",41853,2
"2284",101898,8
"2285",14787,1
"2286",1508,7
"2287",37240,6
"2288",97408,0
"2289",34412,0
"2290",20663,2
"2291",55680,2
"2292",55680,0
"2293",22149,5
"2294",92916,8
"2295",92916,8
"2296",92916,7
"2297",32949,0
"2298",32949,7
"2299",9446,1
"2300",73531,4
"2301",73531,9
"2302",73531,1
"2303",73531,5
"2304",21545,9
"2305",82044,4
"2306",82044,1
"2307",82044,3
"2308",82044,2
"2309",1097,7
"2310",5666,8
"2311",94356,3
"2312",8106,7
"2313",8106,4
"2314",8106,9
"2315",8106,2
"2316",48673,8
"2317",76906,7
"2318",76906,8
"2319",85094,4
"2320",78249,7
"2321",95963,8
"2322",65207,2
"2323",96771,8
"2324",96771,2
"2325",30883,2
"2326",12693,0
"2327",22943,9
"2328",22943,2
"2329",97887,2
"2330",97887,9
"2331",74032,8
"2332",74032,1
"2333",9226,7
"2334",9226,0
"2335",25521,5
"2336",24802,9
"2337",24802,3
"2338",14821,9
"2339",12686,4
"2340",12686,3
"2341",17038,7
"2342",17038,4
"2343",17038,5
"2344",17038,0
"2345",65830,5
"2346",65830,5
"2347",65830,4
"2348",76091,2
"2349",102049,7
"2350",24551,1
"2351",24551,5
"2352",56832,7
"2353",56832,7
"2354",76612,8
"2355",76612,9
"2356",86480,0
"2357",86480,4
"2358",2610,3
"2359",69175,4
"2360",69175,4
"2361",69175,0
"2362",69175,6
"2363",69175,5
"2364",3478,1
"2365",66377,0
"2366",66377,7
"2367",66377,4
"2368",44684,6
"2369",44684,3
"2370",44684,3
"2371",12726,8
"2372",74189,1
"2373",55200,6
"2374",50543,2
"2375",61416,3
"2376",6768,1
"2377",53395,4
"2378",53395,3
"2379",53395,2
"2380",53395,3
"2381",53395,9
"2382",53395,8
"2383",53395,6
"2384",37153,7
"2385",79135,8
"2386",47398,0
"2387",12484,9
"2388",47911,2
"2389",67416,1
"2390",67416,7
"2391",60172,0
"2392",60172,6
"2393",36715,8
"2394",4505,3
"2395",4505,5
"2396",4505,9
"2397",49578,9
"2398",49578,8
"2399",42495,1
"2400",42495,6
"2401",42495,6
"2402",42495,3
"2403",42495,9
"2404",25309,4
"2405",100874,5
"2406",99890,1
"2407",99890,1
"2408",51004,5
"2409",95326,6
"2410",75535,4
"2411",75535,9
"2412",22606,9
"2413",22606,3
"2414",58540,6
"2415",58540,5
"2416",2267,3
"2417",2267,7
"2418",488,0
"2419",488,2
"2420",69442,4
"2421",69442,7
"2422",69442,1
"2423",28414,6
"2424",28414,5
"2425",86168,6
"2426",81887,1
"2427",81887,0
"2428",94812,8
"2429",93885,4
"2430",14515,7
"2431",14515,9
"2432",14515,5
"2433",7224,4
"2434",7224,7
"2435",7224,5
"2436",7224,0
"2437",102460,8
"2438",1728,6
"2439",6994,5
"2440",67758,6
"2441",60992,2
"2442",52754,2
"2443",52754,1
"2444",52754,5
"2445",52754,6
"2446",23543,1
"2447",23543,7
"2448",23543,4
"2449",23543,3
"2450",57157,8
"2451",34028,9
"2452",49834,6
"2453",99215,6
"2454",99215,4
"2455",88505,7
"2456",56352,1
"2457",56352,8
"2458",63550,9
"2459",44566,2
"2460",70327,7
"2461",84144,9
"2462",89085,6
"2463",10266,8
"2464",10266,0
"2465",93971,0
"2466",66462,3
"2467",66462,9
"2468",97039,3
"2469",46533,4
"2470",51524,6
"2471",51524,4
"2472",51524,1
"2473",51524,6
"2474",11309,1
"2475",64261,4
"2476",64261,6
"2477",82267,2
"2478",82267,7
"2479",82267,9
"2480",45134,4
"2481",88014,6
"2482",33925,6
"2483",81574,5
"2484",574,1
"2485",100224,1
"2486",68044,0
"2487",12309,5
"2488",38270,3
"2489",26917,6
"2490",26917,8
"2491",26917,0
"2492",26917,8
"2493",43466,1
"2494",45166,3
"2495",45166,2
"2496",17410,1
"2497",17410,1
"2498",17410,9
"2499",17410,0
"2500",17410,5
"2501",73764,8
"2502",73764,1
"2503",73764,1
"2504",73764,3
"2505",71812,0
"2506",71812,7
"2507",33202,5
"2508",47214,8
"2509",95162,8
"2510",90788,1
"2511",90788,0
"2512",54600,0
"2513",85289,5
"2514",85289,0
"2515",85289,2
"2516",367,9
"2517",65996,4
"2518",65996,6
"2519",38283,1
"2520",38283,3
"2521",38283,0
"2522",38283,6
"2523",32347,4
"2524",46865,3
"2525",62089,7
"2526",62089,5
"2527",50955,5
"2528",41890,0
"2529",41890,9
"2530",27784,9
"2531",25368,0
"2532",25368,2
"2533",25368,5
"2534",25368,0
"2535",89495,0
"2536",89495,5
"2537",89495,7
"2538",89495,7
"2539",89495,2
"2540",101677,4
"2541",101677,5
"2542",58964,4
"2543",58964,1
"2544",58964,5
"2545",58242,1
"2546",56589,2
"2547",56589,0
"2548",56589,0
"2549",32315,8
"2550",32315,3
"2551",31080,4
"2552",73777,2
"2553",19638,7
"2554",19638,8
"2555",62036,3
"2556",49014,7
"2557",49014,2
"2558",12955,2
"2559",72610,3
"2560",63598,6
"2561",85582,9
"2562",95409,9
"2563",79756,1
"2564",57788,8
"2565",90902,2
"2566",67722,6
"2567",17079,2
"2568",17079,7
"2569",11968,2
"2570",52073,4
"2571",4648,0
"2572",4648,7
"2573",48851,4
"2574",48851,0
"2575",48851,5
"2576",48851,1
"2577",48851,2
"2578",48851,0
"2579",33565,4
"2580",6343,3
"2581",6343,7
"2582",39338,3
"2583",83866,3
"2584",83866,2
"2585",49112,5
"2586",13112,9
"2587",13112,7
"2588",17352,1
"2589",17352,0
"2590",17352,3
"2591",17352,0
"2592",17352,8
"2593",31500,9
"2594",35759,5
"2595",86266,5
"2596",86266,2
"2597",86266,1
"2598",54707,8
"2599",20734,5
"2600",20734,4
"2601",20734,0
"2602",91289,7
"2603",9327,8
"2604",9327,4
"2605",9327,9
"2606",83694,9
"2607",83694,7
"2608",97518,2
"2609",92398,2
"2610",28867,3
"2611",28867,9
"2612",12394,0
"2613",10008,3
"2614",10008,1
"2615",17783,3
"2616",16652,8
"2617",44084,7
"2618",63849,2
"2619",63849,4
"2620",7468,8
"2621",7468,8
"2622",63440,5
"2623",608,1
"2624",608,1
"2625",608,4
"2626",44498,7
"2627",42551,5
"2628",51189,8
"2629",9499,0
"2630",9499,0
"2631",91438,8
"2632",8173,8
"2633",8173,9
"2634",53360,3
"2635",37533,6
"2636",37533,0
"2637",44333,8
"2638",93609,2
"2639",86501,6
"2640",100790,2
"2641",80317,0
"2642",80317,7
"2643",20016,2
"2644",96885,5
"2645",2871,6
"2646",40984,9
"2647",65988,5
"2648",65988,4
"2649",57022,7
"2650",57022,6
"2651",57022,1
"2652",57022,9
"2653",57022,7
"2654",79081,9
"2655",79081,3
"2656",47833,6
"2657",47833,4
"2658",47833,8
"2659",88222,7
"2660",88222,7
"2661",88222,6
"2662",73107,7
"2663",9736,6
"2664",45329,8
"2665",74937,9
"2666",29090,5
"2667",72900,3
"2668",44189,9
"2669",79500,6
"2670",49344,1
"2671",49344,4
"2672",30736,9
"2673",85345,6
"2674",67340,8
"2675",67340,1
"2676",29215,7
"2677",29215,5
"2678",52379,3
"2679",52379,2
"2680",8562,5
"2681",8562,3
"2682",8562,1
"2683",8562,1
"2684",8562,5
"2685",8562,3
"2686",33239,3
"2687",89383,8
"2688",39329,1
"2689",39329,6
"2690",39329,2
"2691",39329,2
"2692",101319,0
"2693",85106,9
"2694",29333,9
"2695",68597,2
"2696",72908,6
"2697",21582,6
"2698",54991,3
"2699",9842,0
"2700",9842,6
"2701",44293,8
"2702",86433,3
"2703",83716,2
"2704",92003,7
"2705",92003,7
"2706",46354,0
"2707",96317,4
"2708",74181,8
"2709",74181,0
"2710",327,9
"2711",7920,2
"2712",7920,1
"2713",96598,4
"2714",35051,6
"2715",26447,4
"2716",95351,3
"2717",52501,0
"2718",11268,8
"2719",23552,7
"2720",23552,2
"2721",99077,0
"2722",99077,7
"2723",21824,5
"2724",93513,0
"2725",65046,7
"2726",37930,1
"2727",97671,8
"2728",97671,5
"2729",97671,0
"2730",44553,2
"2731",27360,1
"2732",11482,4
"2733",11482,4
"2734",55137,3
"2735",55137,5
"2736",9621,5
"2737",63652,0
"2738",63652,4
"2739",84826,3
"2740",24480,7
"2741",24480,2
"2742",27929,0
"2743",96605,9
"2744",48456,8
"2745",12844,2
"2746",9761,0
"2747",33827,9
"2748",64930,0
"2749",64208,4
"2750",64208,1
"2751",64208,1
"2752",98929,5
"2753",77422,8
"2754",84682,1
"2755",26196,7
"2756",23860,7
"2757",23860,2
"2758",23860,3
"2759",77632,5
"2760",77632,7
"2761",24548,9
"2762",896,9
"2763",91116,5
"2764",96556,7
"2765",96556,0
"2766",16261,7
"2767",91095,4
"2768",29933,3
"2769",63103,3
"2770",63103,8
"2771",89497,4
"2772",89497,6
"2773",51789,5
"2774",79167,5
"2775",79167,4
"2776",94823,5
"2777",2681,8
"2778",37496,7
"2779",77705,6
"2780",77705,9
"2781",77705,6
"2782",6637,3
"2783",6637,1
"2784",56976,8
"2785",56976,6
"2786",56976,2
"2787",98448,6
"2788",75053,1
"2789",25164,3
"2790",25164,0
"2791",44635,7
"2792",35153,1
"2793",11593,8
"2794",51490,4
"2795",51490,2
"2796",35060,2
"2797",67710,7
"2798",82500,6
"2799",10131,4
"2800",10131,4
"2801",10131,3
"2802",10131,6
"2803",10131,0
"2804",81304,9
"2805",88238,3
"2806",26552,1
"2807",43458,6
"2808",78017,7
"2809",60486,2
"2810",12022,5
"2811",4101,6
"2812",52618,3
"2813",13669,7
"2814",99549,3
"2815",99549,4
"2816",28805,5
"2817",33554,2
"2818",33554,1
"2819",33554,9
"2820",33554,8
"2821",33554,1
"2822",33554,0
"2823",33554,2
"2824",18059,4
"2825",75997,1
"2826",75997,1
"2827",75997,1
"2828",75997,4
"2829",79854,0
"2830",54089,6
"2831",55878,2
"2832",68510,7
"2833",48606,7
"2834",48606,2
"2835",98270,5
"2836",99373,6
"2837",99373,2
"2838",99583,1
"2839",16575,9
"2840",16575,8
"2841",16575,7
"2842",38820,5
"2843",22282,6
"2844",100676,9
"2845",94840,3
"2846",100732,2
"2847",21331,4
"2848",96263,4
"2849",96263,5
"2850",81237,6
"2851",24273,1
"2852",60228,7
"2853",60228,0
"2854",85817,1
"2855",72258,2
"2856",15689,0
"2857",96026,5
"2858",29867,2
"2859",73141,9
"2860",73141,4
"2861",50269,2
"2862",23768,9
"2863",74020,0
"2864",24634,4
"2865",42085,4
"2866",26632,6
"2867",44685,9
"2868",91410,6
"2869",91410,6
"2870",57087,0
"2871",55689,5
"2872",93795,0
"2873",37189,7
"2874",37189,8
"2875",62665,8
"2876",86626,5
"2877",91617,1
"2878",91617,4
"2879",68907,8
"2880",92817,0
"2881",92817,1
"2882",88549,2
"2883",88835,9
"2884",78476,6
"2885",78476,3
"2886",84526,2
"2887",84526,7
"2888",84526,5
"2889",95727,5
"2890",95295,5
"2891",75528,5
"2892",49247,5
"2893",45033,0
"2894",4565,7
"2895",4565,9
"2896",5080,5
"2897",5080,1
"2898",5080,2
"2899",15294,5
"2900",18709,2
"2901",40682,1
"2902",40682,5
"2903",40386,8
"2904",82156,6
"2905",82156,2
"2906",82156,6
"2907",42892,4
"2908",42892,8
"2909",32565,6
"2910",32565,0
"2911",36927,6
"2912",60301,8
"2913",60301,4
"2914",60301,9
"2915",60301,4
"2916",51997,9
"2917",21561,8
"2918",21561,1
"2919",25743,5
"2920",25743,2
"2921",36690,5
"2922",315,0
"2923",101648,9
"2924",101648,0
"2925",101648,9
"2926",94232,4
"2927",100721,3
"2928",100721,4
"2929",224,7
"2930",45615,1
"2931",71907,5
"2932",1621,5
"2933",42242,2
"2934",69671,5
"2935",37128,2
"2936",72300,8
"2937",72300,8
"2938",72300,7
"2939",194,8
"2940",37145,8
"2941",37145,1
"2942",73450,8
"2943",80718,0
"2944",21533,4
"2945",78532,9
"2946",78532,2
"2947",8137,3
"2948",8137,5
"2949",10851,0
"2950",10851,7
"2951",23201,4
"2952",23201,3
"2953",23201,5
"2954",80766,9
"2955",80766,3
"2956",80766,7
"2957",60783,8
"2958",60783,5
"2959",101154,2
"2960",47664,3
"2961",70283,5
"2962",70283,1
"2963",65703,4
"2964",59943,6
"2965",59943,2
"2966",30115,6
"2967",48429,0
"2968",26414,9
"2969",26414,3
"2970",26414,8
"2971",6367,9
"2972",6367,6
"2973",93348,7
"2974",9470,4
"2975",96581,9
"2976",56403,2
"2977",74218,4
"2978",74218,7
"2979",36840,7
"2980",93109,8
"2981",100794,9
"2982",100794,9
"2983",2087,9
"2984",2087,5
"2985",62521,6
"2986",45075,0
"2987",72347,2
"2988",87103,5
"2989",84024,4
"2990",37436,8
"2991",27163,6
"2992",38522,5
"2993",38522,8
"2994",6258,7
"2995",19257,9
"2996",25447,8
"2997",25447,5
"2998",25447,3
"2999",25447,3
"3000",25447,8
"3001",69268,3
"3002",69268,6
"3003",5333,6
"3004",5333,0
"3005",46978,0
"3006",14137,4
"3007",16901,4
"3008",16901,7
"3009",75039,2
"3010",75039,7
"3011",75039,3
"3012",40888,1
"3013",92918,5
"3014",62889,6
"3015",54320,7
"3016",38680,6
"3017",38680,0
"3018",17368,1
"3019",7542,4
"3020",91998,4
"3021",65961,6
"3022",68626,8
"3023",9812,1
"3024",9812,0
"3025",9812,5
"3026",76452,4
"3027",84325,8
"3028",29858,8
"3029",63771,6
"3030",63771,5
"3031",61547,1
"3032",68495,1
"3033",93119,3
"3034",93119,1
"3035",93119,5
"3036",75182,5
"3037",4117,9
"3038",4117,0
"3039",8030,2
"3040",74034,0
"3041",100590,7
"3042",43290,6
"3043",80630,3
"3044",42544,6
"3045",42848,2
"3046",87462,4
"3047",808,9
"3048",808,7
"3049",35290,4
"3050",83520,5
"3051",83520,4
"3052",83520,9
"3053",83520,0
"3054",83520,3
"3055",83520,8
"3056",58254,6
"3057",70514,8
"3058",37471,8
"3059",37471,0
"3060",42744,3
"3061",42744,4
"3062",42744,0
"3063",42744,8
"3064",42744,4
"3065",62653,7
"3066",23308,6
"3067",23308,0
"3068",23308,0
"3069",23308,9
"3070",53427,1
"3071",53427,9
"3072",53427,4
"3073",53427,5
"3074",53427,0
"3075",98216,1
"3076",91900,0
"3077",75288,9
"3078",58493,2
"3079",88977,3
"3080",76816,7
"3081",88486,7
"3082",19555,3
"3083",19555,5
"3084",62002,2
"3085",20987,6
"3086",26138,5
"3087",92390,4
"3088",10143,2
